member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,n_purchases,event_fe_id,displacement_prob_centered,closure_length_std
934,8,2021-05-27,2021-06-10,15,control,0,0.042079423,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,934|8|2021-05-27,-0.2720389748817187,-0.3017752181198476
2295,8,2021-05-27,2021-06-10,15,control,0,0.64909875,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,2295|8|2021-05-27,0.33498035211828125,-0.3017752181198476
3869,8,2021-05-27,2021-06-10,15,control,0,0.58737767,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,3869|8|2021-05-27,0.27325927211828127,-0.3017752181198476
6344,8,2021-05-27,2021-06-10,15,control,0,0.002515831,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,6344|8|2021-05-27,-0.31160256688171867,-0.3017752181198476
6672,8,2021-05-27,2021-06-10,15,control,0,0.011204129,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,6672|8|2021-05-27,-0.3029142688817187,-0.3017752181198476
9295,8,2021-05-27,2021-06-10,15,control,0,0.71805346,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,9295|8|2021-05-27,0.40393506211828134,-0.3017752181198476
11867,8,2021-05-27,2021-06-10,15,treatment,1,0.55095875,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,11867|8|2021-05-27,0.23684035211828136,-0.3017752181198476
13707,8,2021-05-27,2021-06-10,15,control,0,0.003949693,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,13707|8|2021-05-27,-0.3101687048817187,-0.3017752181198476
14712,8,2021-05-27,2021-06-10,15,control,0,0.0013386065,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,14712|8|2021-05-27,-0.3127797913817187,-0.3017752181198476
15556,8,2021-05-27,2021-06-10,15,control,0,0.020419661,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,15556|8|2021-05-27,-0.2936987368817187,-0.3017752181198476
17560,8,2021-05-27,2021-06-10,15,control,0,0.73846716,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,17560|8|2021-05-27,0.4243487621182813,-0.3017752181198476
20099,8,2021-05-27,2021-06-10,15,control,0,0.9681723,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,20099|8|2021-05-27,0.6540539021182813,-0.3017752181198476
22177,8,2021-05-27,2021-06-10,15,treatment,1,0.014631617,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,22177|8|2021-05-27,-0.2994867808817187,-0.3017752181198476
22317,8,2021-05-27,2021-06-10,15,control,0,0.58034784,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,22317|8|2021-05-27,0.26622944211828126,-0.3017752181198476
23111,8,2021-05-27,2021-06-10,15,control,0,0.26792574,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,23111|8|2021-05-27,-0.04619265788171867,-0.3017752181198476
24438,8,2021-05-27,2021-06-10,15,control,0,0.8156699,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,24438|8|2021-05-27,0.5015515021182813,-0.3017752181198476
25676,8,2021-05-27,2021-06-10,15,control,0,0.04444911,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,25676|8|2021-05-27,-0.2696692878817187,-0.3017752181198476
25739,8,2021-05-27,2021-06-10,15,control,0,0.8096302,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.13333333333333333,25739|8|2021-05-27,0.4955118021182813,-0.3017752181198476
26062,8,2021-05-27,2021-06-10,15,treatment,1,0.3692669,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,26062|8|2021-05-27,0.05514850211828132,-0.3017752181198476
26940,8,2021-05-27,2021-06-10,15,control,0,0.0018490392,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,26940|8|2021-05-27,-0.3122693586817187,-0.3017752181198476
27526,8,2021-05-27,2021-06-10,15,control,0,0.020827666,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,27526|8|2021-05-27,-0.29329073188171867,-0.3017752181198476
27598,8,2021-05-27,2021-06-10,15,control,0,0.9098825,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,27598|8|2021-05-27,0.5957641021182813,-0.3017752181198476
27840,8,2021-05-27,2021-06-10,15,control,0,0.02166198,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,27840|8|2021-05-27,-0.29245641788171867,-0.3017752181198476
28730,8,2021-05-27,2021-06-10,15,treatment,1,0.0029695495,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,28730|8|2021-05-27,-0.3111488483817187,-0.3017752181198476
30056,8,2021-05-27,2021-06-10,15,treatment,1,0.2005491,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,30056|8|2021-05-27,-0.11356929788171868,-0.3017752181198476
30669,8,2021-05-27,2021-06-10,15,treatment,1,0.029617498,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,30669|8|2021-05-27,-0.28450089988171867,-0.3017752181198476
32568,8,2021-05-27,2021-06-10,15,treatment,1,0.025230454,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,32568|8|2021-05-27,-0.2888879438817187,-0.3017752181198476
33227,8,2021-05-27,2021-06-10,15,control,0,0.25589234,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,33227|8|2021-05-27,-0.058226057881718696,-0.3017752181198476
37009,8,2021-05-27,2021-06-10,15,treatment,1,0.0010011873,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,37009|8|2021-05-27,-0.3131172105817187,-0.3017752181198476
38482,8,2021-05-27,2021-06-10,15,control,0,0.1316071,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.06666666666666667,38482|8|2021-05-27,-0.1825112978817187,-0.3017752181198476
41839,8,2021-05-27,2021-06-10,15,treatment,1,0.011552931,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,41839|8|2021-05-27,-0.3025654668817187,-0.3017752181198476
42049,8,2021-05-27,2021-06-10,15,control,0,0.045884732,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,42049|8|2021-05-27,-0.2682336658817187,-0.3017752181198476
44311,8,2021-05-27,2021-06-10,15,control,0,0.7735508,1,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.13333333333333333,44311|8|2021-05-27,0.4594324021182813,-0.3017752181198476
46035,8,2021-05-27,2021-06-10,15,control,0,0.0031592834,0,dept_8_closure_2021-05-27,2021-05-12,2021-05,-1,0,0.0,46035|8|2021-05-27,-0.3109591144817187,-0.3017752181198476
