spec,term,n,r2_within,coef,se,pvalue,group
binary_collapsed,post_X_treated,179432,0.019803545987734483,-0.0006634941874766616,0.0007168122182481255,0.3546495908956695,binary
binary_collapsed,post_X_disp,179432,0.019803545987734483,-0.037076517745794624,0.0012227198952253346,0.0,binary
binary_collapsed,post_X_treated_X_disp,179432,0.019803545987734483,0.004596209276367355,0.002674745922282833,0.08573563172967602,binary
score_collapsed,post_X_treated,179432,0.02671310792454973,0.0002965486432485332,0.0008863190113748463,0.7379400691693248,score
score_collapsed,post_X_score,179432,0.02671310792454973,-0.0600203188948461,0.0018071027819471937,0.0,score
score_collapsed,post_X_treated_X_score,179432,0.02671310792454973,0.005429470939501249,0.003895631824074431,0.1634051275929651,score
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",179432,5.281017999336779e-05,0.0004588331808902705,0.001034692451048158,0.6574432451816365,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",179432,5.281017999336779e-05,0.0027280295290502353,0.0010337671391523215,0.008319916415262973,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",179432,5.281017999336779e-05,0.0003628758000313228,0.0011170759343740032,0.7453003955547568,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",179432,0.023525523327101117,0.002382262323182951,0.0008201040899938,0.003676329315224658,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",179432,0.023525523327101117,0.0003925654536944069,0.0008292258603016698,0.635921590611841,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",179432,0.023525523327101117,0.0003877164902400776,0.0009145975610595944,0.6716259575195656,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",179432,0.023525523327101117,-0.003878562567822574,0.003100533703159483,0.21096513648199244,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",179432,0.023525523327101117,0.006724798180219582,0.0031153535082312344,0.030886596975085334,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",179432,0.023525523327101117,-0.001872624893898037,0.003341202110877541,0.5751655029391598,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",179432,0.023525523327101117,0.02234127075074569,0.001465544937442073,0.0,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",179432,0.023525523327101117,-0.027021072294640316,0.0014316643340974216,0.0,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",179432,0.023525523327101117,-0.024962653214189456,0.0015668084357554884,0.0,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated",179432,0.027078484577891193,0.0015204483828292782,0.0008026415898712976,0.05819089683460388,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated",179432,0.027078484577891193,0.0007197280050200384,0.0008227337841764755,0.3816870964283998,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated",179432,0.027078484577891193,0.00047330736457770094,0.0009021529369061948,0.5998346430565062,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",179432,0.027078484577891193,0.001140876669247614,0.0040004377636856745,0.7755014637278803,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",179432,0.027078484577891193,0.0025281379873301844,0.004005343176099233,0.5279186298145575,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",179432,0.027078484577891193,0.003049752951406125,0.004403576032086819,0.48858754685947403,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",179432,0.027078484577891193,0.023983150623536998,0.001594283655110592,0.0,event_study
