spec,term,n,r2_within,coef,se,pvalue
binary_collapsed,post_X_treated,19512,0.008180865886621813,-0.00923096511331816,0.002084809183753359,9.942912626126343e-06
binary_collapsed,post_X_disp,19512,0.008180865886621813,-0.027489177489177674,0.005984750829079077,4.586962902397573e-06
binary_collapsed,post_X_treated_X_disp,19512,0.008180865886621813,-0.02713267125031786,0.024143254919188853,0.26120006435113696
