spec,term,n,r2_within,coef,se,pvalue
score_collapsed,post_X_treated,7336,0.010706389632510138,-0.014720270257706584,0.006440460910573789,0.022391795830410288
score_collapsed,post_X_score,7336,0.010706389632510138,-0.034889443129514405,0.013517685601009754,0.009927915892531614
score_collapsed,post_X_treated_X_score,7336,0.010706389632510138,-0.021406746765952448,0.028508390540728904,0.45281352451350143
