member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,variety_seeking,event_fe_id,displacement_prob_centered,closure_length_std
339,19,2021-07-15,2021-07-25,11,control,0,0.33044887,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,339|19|2021-07-15,0.022668897039758218,-0.9982278130648552
538,19,2021-07-15,2021-07-25,11,control,0,0.26468346,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.0,538|19|2021-07-15,-0.043096512960241806,-0.9982278130648552
574,19,2021-07-15,2021-07-25,11,control,0,0.66942143,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,574|19|2021-07-15,0.3616414570397582,-0.9982278130648552
720,19,2021-07-15,2021-07-25,11,treatment,1,0.040361173,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.0,720|19|2021-07-15,-0.26741879996024176,-0.9982278130648552
1041,19,2021-07-15,2021-07-25,11,control,0,0.9261448,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.0,1041|19|2021-07-15,0.6183648270397581,-0.9982278130648552
1071,19,2021-07-15,2021-07-25,11,control,0,0.8086339,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,1.0,1071|19|2021-07-15,0.5008539270397583,-0.9982278130648552
1121,19,2021-07-15,2021-07-25,11,control,0,0.010754321,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,1121|19|2021-07-15,-0.2970256519602418,-0.9982278130648552
1293,19,2021-07-15,2021-07-25,11,control,0,0.92079186,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,1293|19|2021-07-15,0.6130118870397583,-0.9982278130648552
1325,19,2021-07-15,2021-07-25,11,control,0,0.22801043,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,1325|19|2021-07-15,-0.0797695429602418,-0.9982278130648552
1667,19,2021-07-15,2021-07-25,11,control,0,0.31861284,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,1667|19|2021-07-15,0.01083286703975822,-0.9982278130648552
1671,19,2021-07-15,2021-07-25,11,control,0,0.044157393,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,1671|19|2021-07-15,-0.2636225799602418,-0.9982278130648552
2060,19,2021-07-15,2021-07-25,11,control,0,0.3193401,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.5,2060|19|2021-07-15,0.011560127039758228,-0.9982278130648552
2324,19,2021-07-15,2021-07-25,11,control,0,0.116661675,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,2324|19|2021-07-15,-0.19111829796024177,-0.9982278130648552
2648,19,2021-07-15,2021-07-25,11,control,0,0.07071458,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,2648|19|2021-07-15,-0.2370653929602418,-0.9982278130648552
2813,19,2021-07-15,2021-07-25,11,control,0,0.013421591,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,2813|19|2021-07-15,-0.2943583819602418,-0.9982278130648552
2914,19,2021-07-15,2021-07-25,11,treatment,1,0.020184966,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,2914|19|2021-07-15,-0.28759500696024176,-0.9982278130648552
3388,19,2021-07-15,2021-07-25,11,control,0,0.13473837,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,3388|19|2021-07-15,-0.1730416029602418,-0.9982278130648552
3629,19,2021-07-15,2021-07-25,11,control,0,0.5848504,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.0,3629|19|2021-07-15,0.2770704270397582,-0.9982278130648552
3658,19,2021-07-15,2021-07-25,11,control,0,0.7594407,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,3658|19|2021-07-15,0.4516607270397582,-0.9982278130648552
3778,19,2021-07-15,2021-07-25,11,control,0,0.7258648,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.5,3778|19|2021-07-15,0.4180848270397582,-0.9982278130648552
4057,19,2021-07-15,2021-07-25,11,control,0,0.0026284445,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,4057|19|2021-07-15,-0.3051515284602418,-0.9982278130648552
4244,19,2021-07-15,2021-07-25,11,control,0,0.4296999,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,4244|19|2021-07-15,0.12191992703975824,-0.9982278130648552
4412,19,2021-07-15,2021-07-25,11,control,0,0.65073144,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.5,4412|19|2021-07-15,0.34295146703975826,-0.9982278130648552
4951,19,2021-07-15,2021-07-25,11,control,0,0.66461414,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.0,4951|19|2021-07-15,0.3568341670397582,-0.9982278130648552
5572,19,2021-07-15,2021-07-25,11,control,0,0.5760006,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,1.0,5572|19|2021-07-15,0.2682206270397582,-0.9982278130648552
5790,19,2021-07-15,2021-07-25,11,control,0,0.029840814,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,5790|19|2021-07-15,-0.2779391589602418,-0.9982278130648552
5823,19,2021-07-15,2021-07-25,11,control,0,0.036400408,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,5823|19|2021-07-15,-0.2713795649602418,-0.9982278130648552
5840,19,2021-07-15,2021-07-25,11,control,0,0.023247523,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,5840|19|2021-07-15,-0.2845324499602418,-0.9982278130648552
6121,19,2021-07-15,2021-07-25,11,treatment,1,0.013064857,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,6121|19|2021-07-15,-0.2947151159602418,-0.9982278130648552
6207,19,2021-07-15,2021-07-25,11,control,0,0.29414466,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,1.0,6207|19|2021-07-15,-0.013635312960241786,-0.9982278130648552
6494,19,2021-07-15,2021-07-25,11,control,0,0.16948472,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,1.0,6494|19|2021-07-15,-0.13829525296024178,-0.9982278130648552
6818,19,2021-07-15,2021-07-25,11,control,0,0.0075324294,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,6818|19|2021-07-15,-0.3002475435602418,-0.9982278130648552
7069,19,2021-07-15,2021-07-25,11,control,0,0.0069940556,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7069|19|2021-07-15,-0.3007859173602418,-0.9982278130648552
7336,19,2021-07-15,2021-07-25,11,control,0,0.4968482,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7336|19|2021-07-15,0.18906822703975823,-0.9982278130648552
7372,19,2021-07-15,2021-07-25,11,treatment,1,0.0051900134,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7372|19|2021-07-15,-0.30258995956024176,-0.9982278130648552
7700,19,2021-07-15,2021-07-25,11,treatment,1,0.0099609075,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7700|19|2021-07-15,-0.2978190654602418,-0.9982278130648552
7719,19,2021-07-15,2021-07-25,11,control,0,0.019654995,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7719|19|2021-07-15,-0.2881249779602418,-0.9982278130648552
7729,19,2021-07-15,2021-07-25,11,control,0,0.027301652,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7729|19|2021-07-15,-0.2804783209602418,-0.9982278130648552
7761,19,2021-07-15,2021-07-25,11,control,0,0.056806747,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7761|19|2021-07-15,-0.2509732259602418,-0.9982278130648552
7802,19,2021-07-15,2021-07-25,11,control,0,0.045602918,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,7802|19|2021-07-15,-0.2621770549602418,-0.9982278130648552
8042,19,2021-07-15,2021-07-25,11,control,0,0.5894759,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.3333333333333333,8042|19|2021-07-15,0.28169592703975826,-0.9982278130648552
8539,19,2021-07-15,2021-07-25,11,control,0,0.006503158,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,8539|19|2021-07-15,-0.3012768149602418,-0.9982278130648552
9340,19,2021-07-15,2021-07-25,11,control,0,0.0059915483,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,9340|19|2021-07-15,-0.3017884246602418,-0.9982278130648552
9353,19,2021-07-15,2021-07-25,11,control,0,0.116751365,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.0,9353|19|2021-07-15,-0.1910286079602418,-0.9982278130648552
9376,19,2021-07-15,2021-07-25,11,control,0,0.39944932,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.5,9376|19|2021-07-15,0.09166934703975821,-0.9982278130648552
9531,19,2021-07-15,2021-07-25,11,control,0,0.21621287,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.6,9531|19|2021-07-15,-0.09156710296024179,-0.9982278130648552
9638,19,2021-07-15,2021-07-25,11,treatment,1,0.010515314,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,9638|19|2021-07-15,-0.2972646589602418,-0.9982278130648552
9866,19,2021-07-15,2021-07-25,11,treatment,1,0.023049038,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,9866|19|2021-07-15,-0.28473093496024177,-0.9982278130648552
9964,19,2021-07-15,2021-07-25,11,control,0,0.27389523,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,9964|19|2021-07-15,-0.0338847429602418,-0.9982278130648552
10147,19,2021-07-15,2021-07-25,11,control,0,0.8714665,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,10147|19|2021-07-15,0.5636865270397582,-0.9982278130648552
10800,19,2021-07-15,2021-07-25,11,treatment,1,0.0119556375,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,10800|19|2021-07-15,-0.2958243354602418,-0.9982278130648552
10918,19,2021-07-15,2021-07-25,11,control,0,0.76976657,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,10918|19|2021-07-15,0.46198659703975825,-0.9982278130648552
10959,19,2021-07-15,2021-07-25,11,control,0,0.010368548,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,10959|19|2021-07-15,-0.2974114249602418,-0.9982278130648552
11117,19,2021-07-15,2021-07-25,11,control,0,0.008173139,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,11117|19|2021-07-15,-0.2996068339602418,-0.9982278130648552
11274,19,2021-07-15,2021-07-25,11,treatment,1,0.16275567,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,11274|19|2021-07-15,-0.1450243029602418,-0.9982278130648552
11330,19,2021-07-15,2021-07-25,11,control,0,0.6320775,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,11330|19|2021-07-15,0.32429752703975817,-0.9982278130648552
11532,19,2021-07-15,2021-07-25,11,control,0,0.83203864,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.0,11532|19|2021-07-15,0.5242586670397582,-0.9982278130648552
12146,19,2021-07-15,2021-07-25,11,control,0,0.20455305,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,1.0,12146|19|2021-07-15,-0.1032269229602418,-0.9982278130648552
12342,19,2021-07-15,2021-07-25,11,control,0,0.033865977,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,12342|19|2021-07-15,-0.2739139959602418,-0.9982278130648552
12349,19,2021-07-15,2021-07-25,11,control,0,0.7240681,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,1.0,12349|19|2021-07-15,0.4162881270397582,-0.9982278130648552
12486,19,2021-07-15,2021-07-25,11,control,0,0.87451684,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,12486|19|2021-07-15,0.5667368670397581,-0.9982278130648552
12755,19,2021-07-15,2021-07-25,11,treatment,1,0.99068767,1,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,0.5,12755|19|2021-07-15,0.6829076970397583,-0.9982278130648552
12825,19,2021-07-15,2021-07-25,11,treatment,1,0.07337998,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,12825|19|2021-07-15,-0.23439999296024178,-0.9982278130648552
12892,19,2021-07-15,2021-07-25,11,control,0,0.026553402,0,dept_19_closure_2021-07-15,2021-06-01,2021-06,-4,0,,12892|19|2021-07-15,-0.2812265709602418,-0.9982278130648552
