spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_binary_D,rel_t::1:tXdXlen,-0.0021419890340471856,0.0030429321123476663,0.4814849873113851,321184,0.018020650914315706,1,length_displacement,-0.008106135974248611,0.00382215790615424
event_binary_D,rel_t::2:tXdXlen,-0.005090518292802317,0.003263920875934977,0.11885454579045707,321184,0.018020650914315706,2,length_displacement,-0.011487803209634872,0.001306766624030238
event_binary_D,rel_t::3:tXdXlen,-0.006448966108924408,0.0034666841863058976,0.06285474398090618,321184,0.018020650914315706,3,length_displacement,-0.013243667114083969,0.0003457348962351515
event_binary_D,rel_t::4:tXdXlen,-0.007202176853354613,0.0033558184073768102,0.03186491670522096,321184,0.018020650914315706,4,length_displacement,-0.013779580931813161,-0.0006247727748960649
event_score_C,rel_t::-4:treated,2.2987482875685877e-05,0.0012591221392581065,0.9854341179185035,321184,0.021065772595383003,-4,att_or_baseline,-0.0024448919100702026,0.0024908668758215746
event_score_C,rel_t::-3:treated,-0.0003256758587484415,0.0012001222546569401,0.7861087126606063,321184,0.021065772595383003,-3,att_or_baseline,-0.002677915477876044,0.0020265637603791614
event_score_C,rel_t::-2:treated,-0.000399269988704067,0.0010505684689181072,0.7039092916488574,321184,0.021065772595383003,-2,att_or_baseline,-0.002458384187783557,0.0016598442103754232
event_score_C,rel_t::1:treated,0.002123350353732215,0.0010479206617975698,0.042745661871496976,321184,0.021065772595383003,1,att_or_baseline,6.942585660897832e-05,0.004177274850855452
event_score_C,rel_t::2:treated,-0.000290394748772277,0.0011269840213586912,0.7966596507501515,321184,0.021065772595383003,2,att_or_baseline,-0.002499283430635312,0.0019184939330907577
event_score_C,rel_t::3:treated,0.005923375947221332,0.00119774885835898,7.628459404163124e-07,321184,0.021065772595383003,3,att_or_baseline,0.003575788184837731,0.008270963709604933
event_score_C,rel_t::4:treated,0.0009303971114060186,0.0011758097928274357,0.42878413098350876,321184,0.021065772595383003,4,att_or_baseline,-0.0013741900825357553,0.003234984305347793
event_score_C,rel_t::-4:treated_X_score,0.010233684129472318,0.00541624859073917,0.05883991150053203,321184,0.021065772595383003,-4,score_slope,-0.000382163108376455,0.02084953136732109
event_score_C,rel_t::-3:treated_X_score,0.0011528864427460008,0.00510117025610938,0.8211992218841955,321184,0.021065772595383003,-3,score_slope,-0.008845407259228383,0.011151180144720383
event_score_C,rel_t::-2:treated_X_score,-0.006807652054344612,0.004544911855708845,0.1341768964597605,321184,0.021065772595383003,-2,score_slope,-0.01571567929153395,0.0021003751828447244
event_score_C,rel_t::1:treated_X_score,0.009985118383586044,0.00475400784196061,0.03570358264020368,321184,0.021065772595383003,1,score_slope,0.0006672630133432497,0.01930297375382884
event_score_C,rel_t::2:treated_X_score,-0.0010064907873561495,0.00500200512865744,0.8405295557752575,321184,0.021065772595383003,2,score_slope,-0.010810420839524732,0.008797439264812433
event_score_C,rel_t::3:treated_X_score,0.018873431255463646,0.005404344701913696,0.0004794484961694323,321184,0.021065772595383003,3,score_slope,0.008280915639712803,0.02946594687121449
