spec,term,n,r2_within,coef,se,pvalue
binary_collapsed,post_X_treated,6308,0.014818247328727163,0.003772941361324863,0.003752969825036474,0.3148963768539801
binary_collapsed,post_X_disp,6308,0.014818247328727163,-0.029086233229854097,0.006250259893208979,3.535016074085462e-06
binary_collapsed,post_X_treated_X_disp,6308,0.014818247328727163,0.025999032104678174,0.015303242890959273,0.0895310466385344
