spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",-0.015365143761846183,0.036356840442690344,0.6725804024602726,44508,0.09141137093178742,-4,displacement,-0.08662455102951926,0.055894263505826894
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",-0.016283803886935195,0.03706024709643307,0.6603894442503413,44508,0.09141137093178742,-3,displacement,-0.088921888195944,0.05635428042207362
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.004354417445054837,0.03665873092639097,0.9054497859372694,44508,0.09141137093178742,-2,displacement,-0.06749669517067146,0.07620553006078114
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.4190808368411157,0.04582511710414351,0.0,44508,0.09141137093178742,1,displacement,-0.5088980663652369,-0.3292636073169944
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.3968558539104348,0.045250559024698,0.0,44508,0.09141137093178742,2,displacement,-0.4855469495988429,-0.3081647582220267
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.41501807776967237,0.04507511821568583,0.0,44508,0.09141137093178742,3,displacement,-0.5033653094724166,-0.32667084606692814
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.451950055442783,0.04369365652241243,0.0,44508,0.09141137093178742,4,displacement,-0.5375896222267114,-0.3663104886588546
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.09578189829003504,0.012546411911845726,2.4646951146678475e-14,44508,0.09141137093178742,-4,blocked_control_gap,0.07119093094281742,0.12037286563725266
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.07430736806054355,0.0123916439699659,2.0780397402830886e-09,44508,0.09141137093178742,-3,blocked_control_gap,0.050019745879410396,0.09859499024167671
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.012379705123154236,0.01258254583341211,0.3251963623435503,44508,0.09141137093178742,-2,blocked_control_gap,-0.0122820847103335,0.037041494956641975
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.2112788438844783,0.015882912775148236,0.0,44508,0.09141137093178742,1,blocked_control_gap,0.18014833484518775,0.24240935292376883
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.292132779747618,0.016321016259861598,0.0,44508,0.09141137093178742,2,blocked_control_gap,0.26014358787828923,0.3241219716169467
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.2724816344585889,0.016656805024777916,0.0,44508,0.09141137093178742,3,blocked_control_gap,0.2398342966100242,0.30512897230715363
event_binary_B_pre_novelty_split,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.26683172378064857,0.016372398382926322,0.0,44508,0.09141137093178742,4,blocked_control_gap,0.23474182295011298,0.29892162461118416
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.03911472018836015,0.02454762738257263,0.11109411908373557,44508,0.012292510233899545,-4,att_or_baseline,-0.0872280698582025,0.008998629481482202
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.02559846208588295,0.02471908956620184,0.3004231976071403,44508,0.012292510233899545,-3,att_or_baseline,-0.07404787763563855,0.022850953463872656
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.06564507609102666,0.02482536495365755,0.008198146611570367,44508,0.012292510233899545,-2,att_or_baseline,-0.11430279140019545,-0.016987360781857856
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0027466543185217535,0.031874117047649114,0.9313312955847604,44508,0.012292510233899545,1,att_or_baseline,-0.05972661509487051,0.06521992373191401
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.025006633409512324,0.02908450830870308,0.38992217276149654,44508,0.012292510233899545,2,att_or_baseline,-0.031999002875545704,0.08201226969457036
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.006911128994072571,0.03062147099449912,0.8214423945910161,44508,0.012292510233899545,3,att_or_baseline,-0.06692921214329085,0.05310695415514571
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.013858941617130525,0.03019023327401441,0.6462045160941319,44508,0.012292510233899545,4,att_or_baseline,-0.045313915599937714,0.07303179883419876
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.02643741384848123,0.03213838147820221,0.41074642611417644,44508,0.012292510233899545,-4,displacement,-0.0365538138487951,0.08942864154575755
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.026566966452652115,0.03175288237681292,0.4027911034575862,44508,0.012292510233899545,-3,displacement,-0.0356686830059012,0.08880261591120543
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.013379075536474664,0.03054040995553196,0.6613384152168122,44508,0.012292510233899545,-2,displacement,-0.04648012797636798,0.0732382790493173
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.0045896748997160145,0.04109967129619689,0.9110856473939868,44508,0.012292510233899545,1,displacement,-0.08514503064026191,0.07596568084082989
