member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,n_purchases,event_fe_id,displacement_prob_centered,closure_length_std
38,46,2021-08-04,2021-08-19,16,control,0,0.6840755,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,38|46|2021-08-04,0.36995710211828126,-0.13823510655935084
248,46,2021-08-04,2021-08-19,16,control,0,0.23074426,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,248|46|2021-08-04,-0.08337413788171869,-0.13823510655935084
287,46,2021-08-04,2021-08-19,16,treatment,1,0.18693686,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,287|46|2021-08-04,-0.12718153788171868,-0.13823510655935084
327,46,2021-08-04,2021-08-19,16,control,0,0.75274307,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.25,327|46|2021-08-04,0.43862467211828127,-0.13823510655935084
521,46,2021-08-04,2021-08-19,16,treatment,1,0.00094766193,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,521|46|2021-08-04,-0.3131707359517187,-0.13823510655935084
851,46,2021-08-04,2021-08-19,16,control,0,0.05094355,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,851|46|2021-08-04,-0.2631748478817187,-0.13823510655935084
918,46,2021-08-04,2021-08-19,16,control,0,0.567961,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,918|46|2021-08-04,0.25384260211828136,-0.13823510655935084
1273,46,2021-08-04,2021-08-19,16,control,0,0.9187357,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,1273|46|2021-08-04,0.6046173021182814,-0.13823510655935084
1607,46,2021-08-04,2021-08-19,16,control,0,0.023428971,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.125,1607|46|2021-08-04,-0.29068942688171867,-0.13823510655935084
1996,46,2021-08-04,2021-08-19,16,control,0,0.05659231,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,1996|46|2021-08-04,-0.2575260878817187,-0.13823510655935084
2077,46,2021-08-04,2021-08-19,16,control,0,0.45690137,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,2077|46|2021-08-04,0.14278297211828128,-0.13823510655935084
2352,46,2021-08-04,2021-08-19,16,control,0,0.18860362,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,2352|46|2021-08-04,-0.1255147778817187,-0.13823510655935084
2363,46,2021-08-04,2021-08-19,16,control,0,0.019563831,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,2363|46|2021-08-04,-0.2945545668817187,-0.13823510655935084
2918,46,2021-08-04,2021-08-19,16,control,0,0.72255385,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,2918|46|2021-08-04,0.40843545211828136,-0.13823510655935084
3016,46,2021-08-04,2021-08-19,16,control,0,0.63315666,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,3016|46|2021-08-04,0.31903826211828135,-0.13823510655935084
3358,46,2021-08-04,2021-08-19,16,control,0,0.029267363,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,3358|46|2021-08-04,-0.2848510348817187,-0.13823510655935084
4215,46,2021-08-04,2021-08-19,16,control,0,0.24824166,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,4215|46|2021-08-04,-0.06587673788171869,-0.13823510655935084
4517,46,2021-08-04,2021-08-19,16,control,0,0.03714437,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,4517|46|2021-08-04,-0.2769740278817187,-0.13823510655935084
5547,46,2021-08-04,2021-08-19,16,control,0,0.009322009,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,5547|46|2021-08-04,-0.30479638888171867,-0.13823510655935084
6031,46,2021-08-04,2021-08-19,16,control,0,0.7961637,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,6031|46|2021-08-04,0.48204530211828134,-0.13823510655935084
6361,46,2021-08-04,2021-08-19,16,control,0,0.35045427,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,6361|46|2021-08-04,0.03633587211828132,-0.13823510655935084
6463,46,2021-08-04,2021-08-19,16,control,0,0.016548093,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,6463|46|2021-08-04,-0.2975703048817187,-0.13823510655935084
6596,46,2021-08-04,2021-08-19,16,control,0,0.010970142,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,6596|46|2021-08-04,-0.3031482558817187,-0.13823510655935084
6607,46,2021-08-04,2021-08-19,16,control,0,0.006681923,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,6607|46|2021-08-04,-0.3074364748817187,-0.13823510655935084
7045,46,2021-08-04,2021-08-19,16,treatment,1,0.43158194,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.25,7045|46|2021-08-04,0.1174635421182813,-0.13823510655935084
7669,46,2021-08-04,2021-08-19,16,control,0,0.085039124,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,7669|46|2021-08-04,-0.2290792738817187,-0.13823510655935084
7917,46,2021-08-04,2021-08-19,16,control,0,0.8152667,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,7917|46|2021-08-04,0.5011483021182813,-0.13823510655935084
8481,46,2021-08-04,2021-08-19,16,control,0,0.05391929,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,8481|46|2021-08-04,-0.2601991078817187,-0.13823510655935084
8511,46,2021-08-04,2021-08-19,16,control,0,0.80229706,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.125,8511|46|2021-08-04,0.4881786621182813,-0.13823510655935084
8605,46,2021-08-04,2021-08-19,16,control,0,0.32861337,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,8605|46|2021-08-04,0.014494972118281324,-0.13823510655935084
9150,46,2021-08-04,2021-08-19,16,treatment,1,0.5032497,1,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,9150|46|2021-08-04,0.18913130211828133,-0.13823510655935084
9371,46,2021-08-04,2021-08-19,16,control,0,0.23875096,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,9371|46|2021-08-04,-0.07536743788171868,-0.13823510655935084
9523,46,2021-08-04,2021-08-19,16,control,0,0.1180349,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0,9523|46|2021-08-04,-0.1960834978817187,-0.13823510655935084
9857,46,2021-08-04,2021-08-19,16,control,0,0.014400029,0,dept_46_closure_2021-08-04,2021-06-01,2021-06,-4,0,0.0625,9857|46|2021-08-04,-0.2997183688817187,-0.13823510655935084
