spec,test,term,coef,se,pvalue,n,sample_scope
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,-0.0045292050103473685,0.008569259462952974,0.5971238944467959,27125,full
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,0.013857500477008263,0.011467650149727256,0.22689370680828902,27125,full
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,0.009328295466660894,0.007620681873240126,0.22092347553291425,27125,full
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,0.017893918490124262,0.013028574374177943,0.16961671545663193,10600,matched
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,-0.0004816976637038199,0.01880243895765974,0.9795613169237497,10600,matched
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,0.01741222082642044,0.013556841834772342,0.1990068524306008,10600,matched
