spec,test,term,coef,se,pvalue,n,sample_scope
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,0.0011107692491030934,0.00638534032631377,0.8618999203213236,57628,full
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,0.00657158277176873,0.007977430370051853,0.4100691912189035,57628,full
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,0.007682352020871823,0.0047819268319555805,0.10815552985965099,57628,full
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,0.017219470368441483,0.008804360749974524,0.05049003581585085,25969,matched
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,-0.012073297213701144,0.012158701234088562,0.32072170273282896,25969,matched
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,0.005146173154740339,0.00838553799610582,0.5394160722082517,25969,matched
