spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_binary_D,rel_t::4:disp_binary,0.0876225678556432,0.012581807486039502,3.389732938785528e-12,99644,0.002207265728196295,4,blocked_control_gap,0.06296222518300577,0.11228291052828061
event_binary_D,rel_t::-4:treated_X_len,-0.005965098858211193,0.018818453155311075,0.7512605791701044,99644,0.002207265728196295,-4,length_baseline,-0.042849267042620896,0.030919069326198513
event_binary_D,rel_t::-3:treated_X_len,-0.03561955419132364,0.01880618233574042,0.05823279937699666,99644,0.002207265728196295,-3,length_baseline,-0.07247967156937486,0.001240563186727578
event_binary_D,rel_t::-2:treated_X_len,0.014393308261442651,0.018062136464796628,0.4255303383837321,99644,0.002207265728196295,-2,length_baseline,-0.021008479209558735,0.04979509573244404
event_binary_D,rel_t::1:treated_X_len,0.006117781132731478,0.0184874068380482,0.7407108052527747,99644,0.002207265728196295,1,length_baseline,-0.030117536269843,0.04235309853530596
event_binary_D,rel_t::2:treated_X_len,-0.03314731769422657,0.018052402274352407,0.06634490507970847,99644,0.002207265728196295,2,length_baseline,-0.06853002615195729,0.0022353907635041526
event_binary_D,rel_t::3:treated_X_len,-0.01900868278749238,0.018272052561446924,0.29820453603192343,99644,0.002207265728196295,3,length_baseline,-0.05482190580792835,0.01680454023294359
event_binary_D,rel_t::4:treated_X_len,-0.04230971125494929,0.01951460164055048,0.03016073697553745,99644,0.002207265728196295,4,length_baseline,-0.08055833047042824,-0.004061092039470353
event_binary_D,rel_t::-4:disp_X_len,-5.8644308996660015e-05,0.007747327011560094,0.9939604406684153,99644,0.002207265728196295,-4,length_lower_order,-0.015243405251654444,0.015126116633661124
event_binary_D,rel_t::-3:disp_X_len,-0.005071667035294605,0.006954701061877212,0.4658603458163033,99644,0.002207265728196295,-3,length_lower_order,-0.018702881116573943,0.00855954704598473
event_binary_D,rel_t::-2:disp_X_len,0.007709630217766285,0.005951361137528326,0.19518134793811925,99644,0.002207265728196295,-2,length_lower_order,-0.003955037611789233,0.019374298047321804
event_binary_D,rel_t::1:disp_X_len,-0.004944396306235775,0.006894378053331927,0.4732803869909441,99644,0.002207265728196295,1,length_lower_order,-0.018457377290766352,0.008568584678294801
event_binary_D,rel_t::2:disp_X_len,-0.02160706573645474,0.007385250259306501,0.003440070376372173,99644,0.002207265728196295,2,length_lower_order,-0.03608215624469548,-0.007131975228213997
event_binary_D,rel_t::3:disp_X_len,-0.01890535971512058,0.007868107893918239,0.016278566921053672,99644,0.002207265728196295,3,length_lower_order,-0.03432685118720033,-0.0034838682430408333
event_binary_D,rel_t::4:disp_X_len,-0.035712570964633164,0.009919689337567397,0.0003186671144956854,99644,0.002207265728196295,4,length_lower_order,-0.055155162066265265,-0.016269979863001067
event_binary_D,rel_t::-4:tXdXlen,0.030506349198504666,0.022858123278730606,0.18202176786994517,99644,0.002207265728196295,-4,length_displacement,-0.014295572427807317,0.07530827082481664
event_binary_D,rel_t::-3:tXdXlen,0.06188424086119127,0.02286321243981574,0.006800156864318563,99644,0.002207265728196295,-3,length_displacement,0.017072344479152422,0.10669613724323013
event_binary_D,rel_t::-2:tXdXlen,-0.007227405854694486,0.02164988114878722,0.7385099330016314,99644,0.002207265728196295,-2,length_displacement,-0.04966117290631744,0.035206361196928465
event_binary_D,rel_t::1:tXdXlen,0.017383756785842044,0.02304241778402507,0.450602170378942,99644,0.002207265728196295,1,length_displacement,-0.02777938207084709,0.06254689564253119
event_binary_D,rel_t::2:tXdXlen,0.047511599810436005,0.02296821062722894,0.038596415607385026,99644,0.002207265728196295,2,length_displacement,0.00249390698106728,0.09252929263980472
event_binary_D,rel_t::3:tXdXlen,0.02503383277741212,0.023009049982608564,0.2766065925706558,99644,0.002207265728196295,3,length_displacement,-0.020063905188500666,0.0701315707433249
event_binary_D,rel_t::4:tXdXlen,0.06173448246882606,0.024098767849956643,0.010421509880423008,99644,0.002207265728196295,4,length_displacement,0.014500897482911043,0.10896806745474108
event_score_C,rel_t::-4:treated,-0.023499141576968356,0.01968084435607256,0.23248584969926678,99644,0.0015169338009601852,-4,att_or_baseline,-0.06207359651487057,0.015075313360933859
event_score_C,rel_t::-3:treated,-0.016097194328025283,0.019939043471220132,0.4194901972828524,99644,0.0015169338009601852,-3,att_or_baseline,-0.055177719531616744,0.02298333087556618
event_score_C,rel_t::-2:treated,-0.03650118290904453,0.02069619779013275,0.07780127701694228,99644,0.0015169338009601852,-2,att_or_baseline,-0.07706573057770472,0.004063364759615662
event_score_C,rel_t::1:treated,0.025107137448188075,0.019843047415147724,0.20578131003951627,99644,0.0015169338009601852,1,att_or_baseline,-0.013785235485501462,0.06399951038187761
event_score_C,rel_t::2:treated,-0.0007832876050131385,0.019234928134392523,0.9675177520593445,99644,0.0015169338009601852,2,att_or_baseline,-0.03848374674842248,0.03691717153839621
event_score_C,rel_t::3:treated,-0.019662702773010902,0.01960595821814814,0.31592227425119823,99644,0.0015169338009601852,3,att_or_baseline,-0.05809038088058126,0.018764975334559453
event_score_C,rel_t::4:treated,-0.0038240817311213002,0.0198319397279359,0.8470981756217344,99644,0.0015169338009601852,4,att_or_baseline,-0.04269468359787566,0.03504652013563306
event_score_C,rel_t::-4:treated_X_score,0.03617639900428818,0.04123334350484837,0.3803013032860907,99644,0.0015169338009601852,-4,score_slope,-0.044640954265214625,0.11699375227379098
event_score_C,rel_t::-3:treated_X_score,0.03787565671521806,0.041573020477608975,0.3622713780353084,99644,0.0015169338009601852,-3,score_slope,-0.043607463420895526,0.11935877685133164
event_score_C,rel_t::-2:treated_X_score,0.034419543763414724,0.04241951502064894,0.4171395387814405,99644,0.0015169338009601852,-2,score_slope,-0.0487227056770572,0.11756179320388666
event_score_C,rel_t::1:treated_X_score,0.011958351537863026,0.04138212231521853,0.7726039468474779,99644,0.0015169338009601852,1,score_slope,-0.0691506081999653,0.09306731127569134
event_score_C,rel_t::2:treated_X_score,-0.02873791903021424,0.041257470344347416,0.48609096038636546,99644,0.0015169338009601852,2,score_slope,-0.10960256090513518,0.05212672284470669
event_score_C,rel_t::3:treated_X_score,-0.020310459468030152,0.04133975862647205,0.6232148572181291,99644,0.0015169338009601852,3,score_slope,-0.10133638637591538,0.06071546743985507
event_score_C,rel_t::4:treated_X_score,-0.047800004822389386,0.041880645313641336,0.25374066694514164,99644,0.0015169338009601852,4,score_slope,-0.1298860696371264,0.03428605999234763
