spec,term,n,r2_within,coef,se,pvalue
binary_collapsed,post_X_treated,5800,0.003622771963547433,0.012720411957357526,0.06781663213320599,0.8512390088349415
binary_collapsed,post_X_disp,5800,0.003622771963547433,0.08614175545378516,0.024149580561943718,0.0003726255466991457
binary_collapsed,post_X_treated_X_disp,5800,0.003622771963547433,0.005894100058605362,0.08576238137493844,0.9452170871149597
