member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,variety_seeking,event_fe_id,displacement_prob_centered,closure_length_std
1058,238,2021-07-24,2021-08-21,29,control,0,0.31633243,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,1058|238|2021-07-24,0.00855245703975821,1.925524696948846
1090,238,2021-07-24,2021-08-21,29,treatment,1,0.99776006,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,1090|238|2021-07-24,0.6899800870397581,1.925524696948846
1153,238,2021-07-24,2021-08-21,29,treatment,1,0.031181602,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,1153|238|2021-07-24,-0.2765983709602418,1.925524696948846
1155,238,2021-07-24,2021-08-21,29,treatment,1,0.9580274,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,1155|238|2021-07-24,0.6502474270397582,1.925524696948846
1499,238,2021-07-24,2021-08-21,29,control,0,0.009997686,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,1499|238|2021-07-24,-0.2977822869602418,1.925524696948846
1976,238,2021-07-24,2021-08-21,29,control,0,0.17185947,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,1976|238|2021-07-24,-0.1359205029602418,1.925524696948846
2696,238,2021-07-24,2021-08-21,29,control,0,0.2896027,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,2696|238|2021-07-24,-0.018177272960241797,1.925524696948846
2895,238,2021-07-24,2021-08-21,29,control,0,0.96581596,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,2895|238|2021-07-24,0.6580359870397583,1.925524696948846
2982,238,2021-07-24,2021-08-21,29,control,0,0.8721607,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,2982|238|2021-07-24,0.5643807270397583,1.925524696948846
3262,238,2021-07-24,2021-08-21,29,control,0,0.8859034,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,3262|238|2021-07-24,0.5781234270397582,1.925524696948846
3264,238,2021-07-24,2021-08-21,29,control,0,0.9952702,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,0.0,3264|238|2021-07-24,0.6874902270397583,1.925524696948846
3786,238,2021-07-24,2021-08-21,29,control,0,0.037222978,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,3786|238|2021-07-24,-0.27055699496024177,1.925524696948846
3900,238,2021-07-24,2021-08-21,29,treatment,1,0.5824986,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,3900|238|2021-07-24,0.2747186270397582,1.925524696948846
4070,238,2021-07-24,2021-08-21,29,control,0,0.99702257,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,4070|238|2021-07-24,0.6892425970397582,1.925524696948846
4509,238,2021-07-24,2021-08-21,29,control,0,0.20484897,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,4509|238|2021-07-24,-0.1029310029602418,1.925524696948846
4770,238,2021-07-24,2021-08-21,29,control,0,0.24732047,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,4770|238|2021-07-24,-0.0604595029602418,1.925524696948846
4801,238,2021-07-24,2021-08-21,29,control,0,0.55165714,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,4801|238|2021-07-24,0.2438771670397582,1.925524696948846
5078,238,2021-07-24,2021-08-21,29,treatment,1,0.778468,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,5078|238|2021-07-24,0.47068802703975826,1.925524696948846
5079,238,2021-07-24,2021-08-21,29,treatment,1,0.8590763,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,,5079|238|2021-07-24,0.5512963270397582,1.925524696948846
5956,238,2021-07-24,2021-08-21,29,control,0,0.50306135,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,5956|238|2021-07-24,0.19528137703975817,1.925524696948846
6327,238,2021-07-24,2021-08-21,29,control,0,0.76239175,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,0.3333333333333333,6327|238|2021-07-24,0.45461177703975825,1.925524696948846
6416,238,2021-07-24,2021-08-21,29,control,0,0.06856043,0,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,1.0,6416|238|2021-07-24,-0.23921954296024178,1.925524696948846
7077,238,2021-07-24,2021-08-21,29,treatment,1,0.93605286,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,0.0,7077|238|2021-07-24,0.6282728870397583,1.925524696948846
7111,238,2021-07-24,2021-08-21,29,control,0,0.79890734,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,0.3333333333333333,7111|238|2021-07-24,0.4911273670397582,1.925524696948846
9355,238,2021-07-24,2021-08-21,29,treatment,1,0.89228505,1,dept_238_closure_2021-07-24,2021-03-30,2021-03,-4,0,0.5,9355|238|2021-07-24,0.5845050770397582,1.925524696948846
