spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.014888661032168673,0.027733418083323566,0.5983284006128557,-0.03946883841114551,0.06924616047548286,99644,0.001480181962582816,2,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.012374059318370257,0.028902418384022317,0.6739296494116565,-0.069022799351054,0.04427468071431348,99644,0.001480181962582816,3,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.005246404713033597,0.01914408369589279,0.7873495458122433,-0.032275999330916266,0.04276880875698347,99644,0.001480181962582816,4,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.022309205235982173,0.027250581591700018,0.4243033151453104,-0.031101934683749864,0.07572034515571421,99644,0.001480181962582816,-4,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.026419281094271194,0.03438727561761876,0.45285812371586154,-0.04097977911626158,0.09381834130480396,99644,0.001480181962582816,-3,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.01601700940643146,0.019770381455627397,0.42904851887692663,-0.02273293824659824,0.05476695705946116,99644,0.001480181962582816,-2,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.011959795353001897,0.02721133002448934,0.6658242107538155,-0.065294002201001,0.04137441149499721,99644,0.001480181962582816,1,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.03940516328743193,0.031164501468836422,0.2231388313852214,-0.10048758616635131,0.021677259591487454,99644,0.001480181962582816,2,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.02070701132100747,0.030475755816228422,0.5059944076622671,-0.08043949272081517,0.03902547007880024,99644,0.001480181962582816,3,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.03637326299265019,0.025285217336339143,0.16844324321415982,-0.08593228897187491,0.013185762986574534,99644,0.001480181962582816,4,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.03994672909477523,0.01343569107035701,0.008528322414132372,0.013612774596875491,0.06628068359267497,99644,0.001480181962582816,-4,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.03305513994635561,0.013556953855562853,0.02602810054981597,0.006483510389452416,0.059626769503258806,99644,0.001480181962582816,-3,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.01587151505635281,0.014146869130564928,0.27749780556112125,-0.011856348439554448,0.043599378552260065,99644,0.001480181962582816,-2,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.029102484527931197,0.013320458256490851,0.043196027740542986,0.002994386345209127,0.055210582710653267,99644,0.001480181962582816,1,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.0624085830394043,0.01391431828295879,0.00032590283511857443,0.035136519204805074,0.08968064687400354,99644,0.001480181962582816,2,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.0702857644131278,0.01654696695975188,0.0005428613060427523,0.03785370917201412,0.10271781965424148,99644,0.001480181962582816,3,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.08371061172378509,0.017021590209646893,0.00013015870519450523,0.05034829491287718,0.117072928534693,99644,0.001480181962582816,4,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.024544671629477415,0.02037731103854849,0.2448947936914352,-0.06448420126503246,0.015394858006077625,99644,0.0022072658237377585,-4,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.014817228458730161,0.027826634068403026,0.6012823586713205,-0.0693574312328001,0.03972297431533977,99644,0.0022072658237377585,-3,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.03683761720043163,0.02051547072992558,0.09035409345251622,-0.07704793983108577,0.0033727054302225,99644,0.0022072658237377585,-2,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.03259100340218153,0.025987656565068316,0.22677835219115772,-0.018344803465352368,0.08352681026971542,99644,0.0022072658237377585,1,att_or_baseline
