spec,test,term,coef,se,pvalue,n,sample_scope
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,0.001110769249101928,0.006385340326313777,0.8618999203214671,57628,full
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,0.006571582771769282,0.007977430370051867,0.4100691912188651,57628,full
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,0.007682352020871209,0.004781926831955598,0.10815552985968041,57628,full
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,0.01721947036844153,0.00880436074997455,0.05049003581585089,25969,matched
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,-0.01207329721370104,0.012158701234088522,0.3207217027328316,25969,matched
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,0.005146173154740492,0.0083855379961058,0.5394160722082388,25969,matched
