spec,formula,n,r2,r2_within
event_blocked_gap,"variety_seeking ~ i(rel_t, blocked_treated_gap, ref=-1) + i(rel_t, blocked_control_gap, ref=-1) | event_fe_id + rel_t + calendar_month",43655,0.4022689570532979,0.0008788165106422552
