spec,estimand,term,n,r2_within,coef,se,pvalue,ci_low,ci_high
score_collapsed,,post_X_treated,99644,0.000410752292689609,0.018968310331470617,0.01022316517749197,0.06354822914582736,-0.0010697633785055477,0.03900638404144678
score_collapsed,,post_X_score,99644,0.000410752292689609,0.05327971009598965,0.009808580115920564,5.6298105066687754e-08,0.03405425027599671,0.07250516991598258
score_collapsed,,post_X_treated_X_score,99644,0.000410752292689609,-0.04523242140766996,0.02206377391924305,0.040368116303313384,-0.08847886421067135,-0.0019859786046685785
