member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,n_purchases,event_fe_id,displacement_prob_centered,closure_length_std
85,133,2021-07-28,2021-08-22,26,control,0,0.5279347,1,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.11538461538461539,85|133|2021-07-28,0.2138163021182813,1.4971660090456165
101,133,2021-07-28,2021-08-22,26,control,0,0.3879076,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,101|133|2021-07-28,0.07378920211828133,1.4971660090456165
605,133,2021-07-28,2021-08-22,26,control,0,0.3840487,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,605|133|2021-07-28,0.06993030211828133,1.4971660090456165
634,133,2021-07-28,2021-08-22,26,control,0,0.07700783,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,634|133|2021-07-28,-0.2371105678817187,1.4971660090456165
948,133,2021-07-28,2021-08-22,26,control,0,0.33341172,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,948|133|2021-07-28,0.01929332211828133,1.4971660090456165
1339,133,2021-07-28,2021-08-22,26,control,0,0.4909028,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.07692307692307693,1339|133|2021-07-28,0.17678440211828128,1.4971660090456165
1342,133,2021-07-28,2021-08-22,26,control,0,0.09801485,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,1342|133|2021-07-28,-0.2161035478817187,1.4971660090456165
1343,133,2021-07-28,2021-08-22,26,control,0,0.30675325,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,1343|133|2021-07-28,-0.007365147881718714,1.4971660090456165
1552,133,2021-07-28,2021-08-22,26,control,0,0.22416815,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,1552|133|2021-07-28,-0.08995024788171868,1.4971660090456165
1664,133,2021-07-28,2021-08-22,26,control,0,0.54515,1,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,1664|133|2021-07-28,0.23103160211828133,1.4971660090456165
1780,133,2021-07-28,2021-08-22,26,control,0,0.38562515,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,1780|133|2021-07-28,0.07150675211828134,1.4971660090456165
1936,133,2021-07-28,2021-08-22,26,control,0,0.12665549,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,1936|133|2021-07-28,-0.18746290788171868,1.4971660090456165
2252,133,2021-07-28,2021-08-22,26,control,0,0.084710866,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,2252|133|2021-07-28,-0.2294075318817187,1.4971660090456165
2733,133,2021-07-28,2021-08-22,26,control,0,0.018964805,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,2733|133|2021-07-28,-0.2951535928817187,1.4971660090456165
3111,133,2021-07-28,2021-08-22,26,control,0,0.4965722,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.07692307692307693,3111|133|2021-07-28,0.18245380211828133,1.4971660090456165
3337,133,2021-07-28,2021-08-22,26,control,0,0.12236054,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,3337|133|2021-07-28,-0.19175785788171867,1.4971660090456165
3827,133,2021-07-28,2021-08-22,26,control,0,0.15685983,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,3827|133|2021-07-28,-0.15725856788171869,1.4971660090456165
3866,133,2021-07-28,2021-08-22,26,control,0,0.1842222,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,3866|133|2021-07-28,-0.1298961978817187,1.4971660090456165
3946,133,2021-07-28,2021-08-22,26,control,0,0.004679803,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,3946|133|2021-07-28,-0.3094385948817187,1.4971660090456165
3984,133,2021-07-28,2021-08-22,26,control,0,0.37410524,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,3984|133|2021-07-28,0.059986842118281314,1.4971660090456165
4683,133,2021-07-28,2021-08-22,26,control,0,0.43757772,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,4683|133|2021-07-28,0.12345932211828131,1.4971660090456165
4764,133,2021-07-28,2021-08-22,26,control,0,0.21567392,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,4764|133|2021-07-28,-0.0984444778817187,1.4971660090456165
4844,133,2021-07-28,2021-08-22,26,control,0,0.008794766,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,4844|133|2021-07-28,-0.3053236318817187,1.4971660090456165
4878,133,2021-07-28,2021-08-22,26,control,0,0.04202372,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,4878|133|2021-07-28,-0.2720946778817187,1.4971660090456165
5309,133,2021-07-28,2021-08-22,26,control,0,0.5665242,1,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,5309|133|2021-07-28,0.25240580211828134,1.4971660090456165
5347,133,2021-07-28,2021-08-22,26,control,0,0.45002046,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,5347|133|2021-07-28,0.13590206211828132,1.4971660090456165
5497,133,2021-07-28,2021-08-22,26,control,0,0.45248896,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,5497|133|2021-07-28,0.1383705621182813,1.4971660090456165
5817,133,2021-07-28,2021-08-22,26,control,0,0.004060525,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,5817|133|2021-07-28,-0.3100578728817187,1.4971660090456165
6084,133,2021-07-28,2021-08-22,26,control,0,0.56324303,1,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,6084|133|2021-07-28,0.2491246321182813,1.4971660090456165
6380,133,2021-07-28,2021-08-22,26,treatment,1,0.31755197,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,6380|133|2021-07-28,0.003433572118281325,1.4971660090456165
6761,133,2021-07-28,2021-08-22,26,treatment,1,0.09461717,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,6761|133|2021-07-28,-0.2195012278817187,1.4971660090456165
6799,133,2021-07-28,2021-08-22,26,control,0,0.1081852,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,6799|133|2021-07-28,-0.2059331978817187,1.4971660090456165
6801,133,2021-07-28,2021-08-22,26,control,0,0.18680586,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,6801|133|2021-07-28,-0.1273125378817187,1.4971660090456165
7122,133,2021-07-28,2021-08-22,26,control,0,0.78245467,1,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.23076923076923078,7122|133|2021-07-28,0.4683362721182813,1.4971660090456165
7293,133,2021-07-28,2021-08-22,26,control,0,0.69879174,1,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.15384615384615385,7293|133|2021-07-28,0.3846733421182813,1.4971660090456165
7328,133,2021-07-28,2021-08-22,26,treatment,1,0.004571097,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,7328|133|2021-07-28,-0.30954730088171867,1.4971660090456165
7699,133,2021-07-28,2021-08-22,26,control,0,0.7621157,1,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,7699|133|2021-07-28,0.44799730211828126,1.4971660090456165
7756,133,2021-07-28,2021-08-22,26,control,0,0.49523795,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.038461538461538464,7756|133|2021-07-28,0.1811195521182813,1.4971660090456165
7772,133,2021-07-28,2021-08-22,26,control,0,0.41469616,0,dept_133_closure_2021-07-28,2021-06-06,2021-06,-2,0,0.0,7772|133|2021-07-28,0.10057776211828129,1.4971660090456165
