outcome,term,rel_t,coef,se_crv1,pvalue_crv1,ci_low,ci_high
new_campaigns_per_day,rt_m4_X_treated_X_high,-4,0.0007375106100817978,0.000987852196388096,0.4655176259273571,-0.0013466753424545299,0.0028216965626181255
new_campaigns_per_day,rt_m3_X_treated_X_high,-3,-0.00019273981243957648,0.0012386251259253035,0.8781748936565342,-0.002806010398212367,0.002420530773333214
new_campaigns_per_day,rt_m2_X_treated_X_high,-2,0.00023346762239760113,0.000907574404535232,0.8000785782061058,-0.0016813469943335042,0.0021482822391287065
new_campaigns_per_day,rt_p0_X_treated_X_high,0,0.004319132339371552,0.001286180078227998,0.0037310161605463537,0.0016055295744274237,0.007032735104315681
new_campaigns_per_day,rt_p1_X_treated_X_high,1,0.0030569301078322113,0.0013385103405130206,0.03551383063220963,0.0002329201403270453,0.005880940075337377
new_campaigns_per_day,rt_p2_X_treated_X_high,2,0.0014990910745049809,0.0010847373358186516,0.18486742954100688,-0.0007895046544624724,0.003787686803472434
new_campaigns_per_day,rt_p3_X_treated_X_high,3,0.0022181446411406788,0.0011219490464093337,0.06448674276907161,-0.00014896093450881588,0.004585250216790173
new_campaigns_per_day,rt_p4_X_treated_X_high,4,0.0003086743003594041,0.0008231609143791186,0.7123076131443681,-0.0014280434198610653,0.002045392020579874
