member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,variety_seeking,event_fe_id,displacement_prob_centered,closure_length_std
79,124,2021-07-22,2021-08-18,28,treatment,1,0.35502702,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,79|124|2021-07-22,0.04724704703975824,1.7630940019480847
259,124,2021-07-22,2021-08-18,28,treatment,1,0.10887406,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,259|124|2021-07-22,-0.1989059129602418,1.7630940019480847
739,124,2021-07-22,2021-08-18,28,control,0,0.07336002,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,739|124|2021-07-22,-0.2344199529602418,1.7630940019480847
1223,124,2021-07-22,2021-08-18,28,control,0,0.81819206,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,0.5,1223|124|2021-07-22,0.5104120870397582,1.7630940019480847
1311,124,2021-07-22,2021-08-18,28,control,0,0.7754497,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,0.0,1311|124|2021-07-22,0.46766972703975823,1.7630940019480847
1533,124,2021-07-22,2021-08-18,28,control,0,0.25442162,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,1.0,1533|124|2021-07-22,-0.05335835296024177,1.7630940019480847
1733,124,2021-07-22,2021-08-18,28,treatment,1,0.032034792,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,1733|124|2021-07-22,-0.2757451809602418,1.7630940019480847
1790,124,2021-07-22,2021-08-18,28,control,0,0.51172304,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,1790|124|2021-07-22,0.20394306703975823,1.7630940019480847
1808,124,2021-07-22,2021-08-18,28,treatment,1,0.6407555,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,1.0,1808|124|2021-07-22,0.33297552703975825,1.7630940019480847
1932,124,2021-07-22,2021-08-18,28,control,0,0.61145926,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,1932|124|2021-07-22,0.30367928703975816,1.7630940019480847
2377,124,2021-07-22,2021-08-18,28,control,0,0.052550595,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,2377|124|2021-07-22,-0.2552293779602418,1.7630940019480847
2846,124,2021-07-22,2021-08-18,28,treatment,1,0.6264109,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,2846|124|2021-07-22,0.3186309270397582,1.7630940019480847
2849,124,2021-07-22,2021-08-18,28,control,0,0.29533896,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,2849|124|2021-07-22,-0.012441012960241804,1.7630940019480847
2925,124,2021-07-22,2021-08-18,28,control,0,0.1686259,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,2925|124|2021-07-22,-0.1391540729602418,1.7630940019480847
2979,124,2021-07-22,2021-08-18,28,control,0,0.06326786,0,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,2979|124|2021-07-22,-0.24451211296024178,1.7630940019480847
3155,124,2021-07-22,2021-08-18,28,treatment,1,0.83338046,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,,3155|124|2021-07-22,0.5256004870397581,1.7630940019480847
3320,124,2021-07-22,2021-08-18,28,treatment,1,0.7829246,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,1.0,3320|124|2021-07-22,0.4751446270397582,1.7630940019480847
3322,124,2021-07-22,2021-08-18,28,treatment,1,0.61760044,1,dept_124_closure_2021-07-22,2021-04-01,2021-04,-4,0,0.8333333333333334,3322|124|2021-07-22,0.30982046703975824,1.7630940019480847
