spec,row_term,column_term,covariance
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m3_X_treated_X_disp,6.144357950416812e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m3_X_density,9.962903672227438e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m3_X_treated_X_density,-0.0006265166381453683
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m3_X_disp_X_density,-0.0001845554713636906
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m3_X_treated_X_disp_X_density,0.0008526038255552366
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m2_X_treated,-0.00013244081233037988
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m2_X_disp,0.0001323561439580081
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m2_X_treated_X_disp,4.4011307225475775e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m2_X_density,6.0971804099089284e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m2_X_treated_X_density,-0.0008893978028365808
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m2_X_disp_X_density,-9.142762981320286e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_m2_X_treated_X_disp_X_density,0.0013252634060333022
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p1_X_treated,-5.298675089868258e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p1_X_disp,0.00019621537975782297
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p1_X_treated_X_disp,0.00015030657127401004
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p1_X_density,0.00012625101357208976
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p1_X_treated_X_density,-0.0002625337605774302
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p1_X_disp_X_density,-0.0002294949306976125
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p1_X_treated_X_disp_X_density,0.00017917171269474846
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p2_X_treated,-1.9100800773773656e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p2_X_disp,-5.091669886213068e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p2_X_treated_X_disp,0.00024491246748564575
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p2_X_density,6.117054522025051e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p2_X_treated_X_density,-0.0003696781511821431
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p2_X_disp_X_density,-9.855972863263137e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p2_X_treated_X_disp_X_density,0.0008435189755456676
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p3_X_treated,1.696372041713924e-06
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p3_X_disp,6.348818121469296e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p3_X_treated_X_disp,0.0001710053613602287
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p3_X_density,3.852513949067837e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p3_X_treated_X_density,-0.0004541626545194269
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p3_X_disp_X_density,-8.332492501644744e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p3_X_treated_X_disp_X_density,0.0003033363054210043
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p4_X_treated,1.2705668425764176e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p4_X_disp,0.0001721485190851209
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p4_X_treated_X_disp,3.9031046169215104e-05
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p4_X_density,0.0002650551124637263
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p4_X_treated_X_density,-0.0006207751830282155
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p4_X_disp_X_density,-0.0003121137020638349
raw_500m_density_interacted_event_study,rel_m4_X_treated_X_disp_X_density,rel_p4_X_treated_X_disp_X_density,0.000702982765887091
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m4_X_treated,0.0003424121999109713
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m4_X_disp,0.00010505882565724145
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m4_X_treated_X_disp,-0.0004278566373403904
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m4_X_density,8.361953296589424e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m4_X_treated_X_density,-2.928046145551381e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m4_X_disp_X_density,-4.416397261720478e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m4_X_treated_X_disp_X_density,-1.3682528245835895e-06
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m3_X_treated,0.0007274731219558724
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m3_X_disp,2.8144954532766336e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m3_X_treated_X_disp,-0.000767609094799569
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m3_X_density,8.054625449585992e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m3_X_treated_X_density,0.00012084806018869388
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m3_X_disp_X_density,-7.349332003750956e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m3_X_treated_X_disp_X_density,-0.00034778191077806334
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m2_X_treated,0.0003805886520821623
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m2_X_disp,4.518685281098641e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m2_X_treated_X_disp,-0.0003137781341286945
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m2_X_density,0.00011396275446898576
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m2_X_treated_X_density,4.8879414703624086e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m2_X_disp_X_density,-5.069648839613985e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_m2_X_treated_X_disp_X_density,7.242601818457672e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p1_X_treated,0.0005816583574948977
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p1_X_disp,8.029941165346283e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p1_X_treated_X_disp,-0.0006531069207653942
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p1_X_density,7.107835168963717e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p1_X_treated_X_density,0.0004142866115289673
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p1_X_disp_X_density,-5.1946226557802846e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p1_X_treated_X_disp_X_density,-0.0005630411284926381
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p2_X_treated,0.00020744750582113748
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p2_X_disp,-6.927162625530415e-06
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p2_X_treated_X_disp,-0.000264655562021675
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p2_X_density,9.893306576895567e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p2_X_treated_X_density,-9.46518169019255e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p2_X_disp_X_density,-3.8654042268647695e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p2_X_treated_X_disp_X_density,-0.00010621129092692154
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p3_X_treated,0.0005415764775580181
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p3_X_disp,0.00010189936391761168
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p3_X_treated_X_disp,-0.0006310223333907534
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p3_X_density,1.3623723387277717e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p3_X_treated_X_density,0.00021328001954190956
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p3_X_disp_X_density,5.1761645301890897e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p3_X_treated_X_disp_X_density,-0.0006444038289907481
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p4_X_treated,6.310633164784664e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p4_X_disp,-2.2867554951828282e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p4_X_treated_X_disp,-7.10005890620067e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p4_X_density,0.00020183933009348511
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p4_X_treated_X_density,-0.0003339678816649124
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p4_X_disp_X_density,-0.0001872709024374509
raw_500m_density_interacted_event_study,rel_m3_X_treated,rel_p4_X_treated_X_disp_X_density,0.00020897765769799272
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m4_X_treated,-1.0830752597556039e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m4_X_disp,0.00011949015486497209
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m4_X_treated_X_disp,-5.1272476538212936e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m4_X_density,3.076370055984247e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m4_X_treated_X_density,-0.0001218531776373059
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m4_X_disp_X_density,9.394403464561562e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m4_X_treated_X_disp_X_density,0.0001924793381722745
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m3_X_treated,2.81449545327662e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m3_X_disp,0.0001704838800114368
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m3_X_treated_X_disp,-0.00012524588508351818
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m3_X_density,5.3264408667254954e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m3_X_treated_X_density,-7.861229244912687e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m3_X_disp_X_density,-4.579165226059631e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m3_X_treated_X_disp_X_density,6.737377004720532e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m2_X_treated,-8.734374498771007e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m2_X_disp,0.00014480553953669418
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m2_X_treated_X_disp,4.8947430690256514e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m2_X_density,2.9496975002678797e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m2_X_treated_X_density,-0.0005274440805093988
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m2_X_disp_X_density,6.0633697837375264e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_m2_X_treated_X_disp_X_density,0.00048620310324982795
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p1_X_treated,-3.259010081746722e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p1_X_disp,0.00013208460848999863
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p1_X_treated_X_disp,-6.39368069403521e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p1_X_density,9.197365609417904e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p1_X_treated_X_density,-0.00021082001979827166
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p1_X_disp_X_density,-6.2355434305922175e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p1_X_treated_X_disp_X_density,0.00011583311002970362
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p2_X_treated,3.2762648493246985e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p2_X_disp,7.412144740137946e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p2_X_treated_X_disp,-1.120956141224604e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p2_X_density,2.5329764291103798e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p2_X_treated_X_density,-1.8965646949435618e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p2_X_disp_X_density,2.1358733825245955e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p2_X_treated_X_disp_X_density,0.00014236890596232225
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p3_X_treated,3.407133703524334e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p3_X_disp,8.06997954787962e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p3_X_treated_X_disp,5.59648059240302e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p3_X_density,1.1981935241879859e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p3_X_treated_X_density,8.136310703917415e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p3_X_disp_X_density,2.717314939654237e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p3_X_treated_X_disp_X_density,-7.097100568674175e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p4_X_treated,-4.8154053926344105e-06
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p4_X_disp,0.0001280398611228391
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p4_X_treated_X_disp,-3.1521886166253874e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p4_X_density,7.607370231337479e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p4_X_treated_X_density,-0.00012198421216404081
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p4_X_disp_X_density,-6.82477194464515e-05
raw_500m_density_interacted_event_study,rel_m3_X_disp,rel_p4_X_treated_X_disp_X_density,0.00011653923570885963
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m4_X_treated,-0.0002912474179359066
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m4_X_disp,-0.00021168088357834803
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m4_X_treated_X_disp,0.0005640200898116091
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m4_X_density,-7.210036154828747e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m4_X_treated_X_density,0.00014615525803635191
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m4_X_disp_X_density,-6.208857324030221e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m4_X_treated_X_disp_X_density,6.14435795041683e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m3_X_treated,-0.000767609094799567
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m3_X_disp,-0.00012524588508351823
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m3_X_treated_X_disp,0.0010913157190789245
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m3_X_density,-0.0001285263986805018
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m3_X_treated_X_density,-0.00020172040049610407
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m3_X_disp_X_density,6.654577505823289e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m3_X_treated_X_disp_X_density,0.0004432438879937161
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m2_X_treated,-0.00023694632171115699
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m2_X_disp,-9.812184810822112e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m2_X_treated_X_disp,0.00023526976500398103
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m2_X_density,-0.00010428182552653615
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m2_X_treated_X_density,0.00026290533605457145
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m2_X_disp_X_density,-5.631580311161564e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_m2_X_treated_X_disp_X_density,-0.0002072994923817335
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p1_X_treated,-0.00044840989599298703
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p1_X_disp,-0.00017280635972898988
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p1_X_treated_X_disp,0.0007141005324673486
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p1_X_density,-1.720789864950563e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p1_X_treated_X_density,-0.0002850602162950132
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p1_X_disp_X_density,-7.551595174556082e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p1_X_treated_X_disp_X_density,0.0006971133793894484
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p2_X_treated,-0.0002993473801574651
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p2_X_disp,-7.395631382179912e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p2_X_treated_X_disp,0.0004639882329701965
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p2_X_density,-9.192159084718424e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p2_X_treated_X_density,-0.0001712153600892865
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p2_X_disp_X_density,-6.369862940326877e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p2_X_treated_X_disp_X_density,0.00034842791265679346
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p3_X_treated,-0.0005288818026052635
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p3_X_disp,-0.0001790520220707954
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p3_X_treated_X_disp,0.0006349839146659805
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p3_X_density,3.2955334624980915e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p3_X_treated_X_density,-0.00041044908558846347
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p3_X_disp_X_density,-0.0001649065182053981
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p3_X_treated_X_disp_X_density,0.0007551814094718255
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p4_X_treated,-9.420378365418415e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p4_X_disp,-7.220439129844992e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p4_X_treated_X_disp,0.0001910446389999308
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p4_X_density,-0.00021135121418871397
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p4_X_treated_X_density,0.00019549562076152157
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p4_X_disp_X_density,0.0001472484276119891
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_disp,rel_p4_X_treated_X_disp_X_density,-3.3226859833073756e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m4_X_treated,2.1941776592753035e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m4_X_disp,3.578325960780678e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m4_X_treated_X_disp,-2.7198618334923715e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m4_X_density,2.632387678679779e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m4_X_treated_X_density,-0.0001372946555871881
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m4_X_disp_X_density,-1.2856393487926641e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m4_X_treated_X_disp_X_density,9.962903672227511e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m3_X_treated,8.054625449585936e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m3_X_disp,5.326440866725481e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m3_X_treated_X_disp,-0.00012852639868050127
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m3_X_density,7.097269672276456e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m3_X_treated_X_density,-6.743706047028889e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m3_X_disp_X_density,-7.013020452338376e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m3_X_treated_X_disp_X_density,1.545078755548923e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m2_X_treated,-3.451808793097543e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m2_X_disp,6.311910230955758e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m2_X_treated_X_disp,2.469156626243058e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m2_X_density,3.7122290923875066e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m2_X_treated_X_density,-0.00028367090658595716
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m2_X_disp_X_density,-1.5833980909467888e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_m2_X_treated_X_disp_X_density,0.00026077256648271554
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p1_X_treated,4.212601821163249e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p1_X_disp,6.23469724996398e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p1_X_treated_X_disp,-7.987874955776136e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p1_X_density,1.8368685262081692e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p1_X_treated_X_density,-8.526884604905384e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p1_X_disp_X_density,-3.267655588931125e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p1_X_treated_X_disp_X_density,3.8805538183586175e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p2_X_treated,5.8456367064275084e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p2_X_disp,5.678374475696175e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p2_X_treated_X_disp,-5.948019796398765e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p2_X_density,3.2279324942485226e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p2_X_treated_X_density,-1.1232980167854038e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p2_X_disp_X_density,-1.9799024492930356e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p2_X_treated_X_disp_X_density,3.8482208355302767e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p3_X_treated,7.21957307508483e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p3_X_disp,9.180469013466127e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p3_X_treated_X_disp,-8.043181825314969e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p3_X_density,8.58393212434945e-06
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p3_X_treated_X_density,-5.513677276330309e-07
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p3_X_disp_X_density,1.9340335205443485e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p3_X_treated_X_disp_X_density,-5.0889550706855654e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p4_X_treated,-3.0364703666480085e-06
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p4_X_disp,6.853405068069988e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p4_X_treated_X_disp,-1.917380156709219e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p4_X_density,9.308109753463568e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p4_X_treated_X_density,-0.00015645168659485876
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p4_X_disp_X_density,-9.341994786448052e-05
raw_500m_density_interacted_event_study,rel_m3_X_density,rel_p4_X_treated_X_disp_X_density,0.0001402024700783588
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m4_X_treated,0.00020729926058272888
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m4_X_disp,0.00016831659727878988
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m4_X_treated_X_disp,-0.00040531931352184674
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m4_X_density,-7.307132302912273e-06
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m4_X_treated_X_density,0.0007891036124136949
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m4_X_disp_X_density,0.00010408136628535492
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m4_X_treated_X_disp_X_density,-0.0006265166381453713
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m3_X_treated,0.00012084806018869362
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m3_X_disp,-7.861229244912755e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m3_X_treated_X_disp,-0.00020172040049610203
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m3_X_density,-6.743706047028907e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m3_X_treated_X_density,0.0023790773807634397
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m3_X_disp_X_density,5.042131351909202e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m3_X_treated_X_disp_X_density,-0.001511553390666262
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m2_X_treated,0.0004431498512452531
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m2_X_disp,-6.796310809964765e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m2_X_treated_X_disp,-0.00030872434534372337
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m2_X_density,-1.872762225323854e-05
raw_500m_density_interacted_event_study,rel_m3_X_treated_X_density,rel_m2_X_treated_X_density,0.002251517646715459
