raw_count,standardized_density,estimate,se,tvalue,pvalue,ci_low,ci_high,reference_df
0.0,-0.763852924037039,-0.031096038811836833,0.026731497635679984,-1.1632733502492303,0.2607873820105112,-0.0874945689424053,0.025302491318731635,17.0
0.979933110367893,-0.7514971395808876,-0.031246461326919186,0.02655181280073207,-1.1768108475839238,0.2554862574911946,-0.08726588959361416,0.02477296693977579,17.0
1.959866220735786,-0.7391413551247362,-0.03139688384200154,0.026372392668306727,-1.1905208691865505,0.25020118910961126,-0.08703776871832863,0.024244001034325557,17.0
2.939799331103679,-0.7267855706685847,-0.031547306357083894,0.026193242677932826,-1.2044062945922207,0.24493375221323865,-0.08681021779295148,0.02371560507878368,17.0
3.919732441471572,-0.7144297862124334,-0.03169772887216624,0.026014368410674303,-1.2184700536169821,0.23968555204252792,-0.08658324859249829,0.0231877908481658,17.0
4.899665551839465,-0.702074001756282,-0.0318481513872486,0.025835775593447564,-1.232715126823051,0.2344582228119756,-0.08635687319970656,0.02266057042520936,17.0
5.879598662207358,-0.6897182173001305,-0.031998573902330955,0.02565747010348364,-1.2471445459459525,0.22925342667740212,-0.08613110401444984,0.02213395620978794,17.0
6.8595317725752505,-0.6773624328439791,-0.032148996417413304,0.025479457972940024,-1.2617613942791301,0.2240728525846336,-0.085905953763468,0.021607960928641395,17.0
7.839464882943144,-0.6650066483878276,-0.03229941893249566,0.02530174539366724,-1.2765688070112295,0.21891821499488134,-0.08568143551042373,0.02108259764543241,17.0
8.819397993311037,-0.6526508639316763,-0.03244984144757801,0.025124338722135358,-1.291569971510878,0.21379125248225067,-0.08545756266629657,0.020557879771140555,17.0
9.79933110367893,-0.6402950794755249,-0.032600263962660365,0.024947244484525805,-1.3067681275533878,0.20869372619898177,-0.0852343490001258,0.020033821074805072,17.0
10.779264214046822,-0.6279392950193735,-0.032750686477742715,0.02477046938199396,-1.3221665674833638,0.2036274182042476,-0.0850118086501134,0.01951043569462798,17.0
11.759197324414716,-0.615583510563222,-0.03290110899282507,0.02459402029610819,-1.3377686363067454,0.19859412965258566,-0.08478995613509954,0.018987738149449408,17.0
12.73913043478261,-0.6032277261070706,-0.033051531507907426,0.024417904294471042,-1.3535777317053086,0.19359567883836568,-0.08456880636642215,0.0184657433506073,17.0
13.719063545150501,-0.5908719416509192,-0.033201954022989776,0.024242128636528543,-1.3695973039661369,0.18863389909304867,-0.08434837466017353,0.017944466614193987,17.0
14.698996655518394,-0.5785161571947678,-0.03335237653807213,0.024066700779573662,-1.3858308558179933,0.18371063653241862,-0.0841286767498666,0.017423923673722336,17.0
15.678929765886288,-0.5661603727386164,-0.03350279905315448,0.02389162838495003,-1.4022819421659338,0.17882774765144865,-0.08390972879952344,0.016904130693214482,17.0
16.65886287625418,-0.553804588282465,-0.03365322156823684,0.023716919324462283,-1.418954169714866,0.17398709676499818,-0.08369154741720015,0.01638510428072648,17.0
17.638795986622075,-0.5414488038263137,-0.03380364408331919,0.0235425816869994,-1.4358511964720557,0.16919055329315552,-0.08347414966896069,0.015866861502322298,17.0
18.618729096989966,-0.5290930193701622,-0.03395406659840154,0.02336862378537749,-1.4529767311178894,0.16443998889069564,-0.08325755309331395,0.015349419896510876,17.0
19.59866220735786,-0.5167372349140107,-0.0341044891134839,0.023195054163408755,-1.470334532233396,0.15973727442088886,-0.08304177571612806,0.01483279748916027,17.0
20.578595317725753,-0.5043814504578593,-0.034254911628566254,0.023021881603203193,-1.4879284073722336,0.15508427677468575,-0.08282683606603547,0.014317012808902962,17.0
21.558528428093645,-0.49202566600170794,-0.0344053341436486,0.022849115132709832,-1.505762211963971,0.15048285553721133,-0.08261275319034367,0.013802084903046463,17.0
22.53846153846154,-0.4796698815455565,-0.03455575665873096,0.02267676403350437,-1.5238398480345636,0.14593485950444166,-0.08239954667146568,0.013288033354003755,17.0
23.51839464882943,-0.46731409708940513,-0.03470617917381331,0.02250483784882997,-1.5421652627289508,0.1414421230539853,-0.08218723664388455,0.012774878296257931,17.0
24.498327759197323,-0.4549583126332537,-0.034856601688895664,0.02233334639189807,-1.560742446619674,0.13700646237497846,-0.08197584381166667,0.012262640433875344,17.0
25.47826086956522,-0.4426025281771023,-0.03500702420397801,0.022162299754456157,-1.579575431784293,0.13262967156329364,-0.08176538946653808,0.011751341058582061,17.0
26.45819397993311,-0.43024674372095084,-0.03515744671906037,0.021991708315629153,-1.5986682896332587,0.12831351858949,-0.08155589550653825,0.011241002068417515,17.0
27.438127090301002,-0.41789095926479947,-0.035307869234142725,0.02182158275104127,-1.6180251284686453,0.12405974114824325,-0.08134738445526543,0.010731645986979982,17.0
28.418060200668897,-0.40553517480864804,-0.035458291749225074,0.021651934042224853,-1.637650090752888,0.11987004239936096,-0.08113987948172761,0.010223295983277467,17.0
29.39799331103679,-0.39317939035249666,-0.03560871426430743,0.021482773486322784,-1.6575473500653006,0.11574608661189757,-0.08093340442081287,0.009715975892198005,17.0
30.377926421404684,-0.38082360589634523,-0.03575913677938978,0.02131411270609066,-1.6777211077227412,0.11168949472435023,-0.08072798379439199,0.009209710235612428,17.0
31.357859531772576,-0.3684678214401938,-0.035909559294472135,0.021145963660204794,-1.6981755890393107,0.10770183983540796,-0.08052364283306655,0.008704524244122283,17.0
32.33779264214047,-0.35611203698404237,-0.03605998180955449,0.020978338653881823,-1.7189150391983956,0.10378464264125366,-0.08032040749857432,0.008200443879465336,17.0
33.31772575250836,-0.343756252527891,-0.03621040432463684,0.02081125034981529,-1.7399437187087716,0.09993936683694331,-0.08011830450686337,0.007697495857589692,17.0
34.297658862876254,-0.33140046807173956,-0.036360826839719196,0.020644711779434124,-1.7612658984147782,0.09616741450092468,-0.07991736135184548,0.007195707672407084,17.0
35.27759197324415,-0.31904468361558813,-0.036511249354801545,0.020478736354487534,-1.7828858540288197,0.0924701214832702,-0.07971760632983801,0.006695107620234932,17.0
36.25752508361204,-0.3066888991594368,-0.0366616718698839,0.02031333787896014,-1.8048078601526538,0.08884875281967526,-0.07951906856470282,0.006195724824935023,17.0
37.23745819397993,-0.2943331147032853,-0.03681209438496626,0.020148530561320564,-1.8270361837520293,0.08530449819470239,-0.07932177803368831,0.005697589263755791,17.0
38.21739130434783,-0.2819773302471339,-0.036962516900048606,0.019984329027105834,-1.849575077047337,0.08183846747909919,-0.0791257655939803,0.005200731793883091,17.0
39.19732441471572,-0.26962154579098246,-0.03711293941513096,0.0198207483318432,-1.872428769780949,0.07845168636727513,-0.07893106300996477,0.004705184179702851,17.0
40.17725752508361,-0.25726576133483114,-0.03726336193021331,0.019657803974309784,-1.8956014608199228,0.07514509214215737,-0.07873770298120311,0.004210979120776483,17.0
41.15719063545151,-0.24490997687867969,-0.03741378444529567,0.019495511910129427,-1.919097309050721,0.07191952959563236,-0.07854571917111904,0.0037181502805277017,17.0
42.1371237458194,-0.23255419242252823,-0.03756420696037802,0.019333888565704813,-1.9429204235205348,0.06877574713360882,-0.07835514623639285,0.0032267323156368044,17.0
43.11705685618729,-0.22019840796637688,-0.03771462947546037,0.019172950852481434,-1.967074852777772,0.06571439309535627,-0.07816601985705565,0.002736760906134915,17.0
44.096989966555185,-0.20784262351022545,-0.03786505199054273,0.019012716181538346,-1.9915645733622376,0.06273601231718363,-0.07797837676727332,0.0022482727861878604,17.0
45.07692307692308,-0.19548683905407402,-0.03801547450562508,0.018853202478498865,-2.016393477393553,0.05984104297067902,-0.07779225478680511,0.0017613057755549583,17.0
46.05685618729097,-0.18313105459792267,-0.03816589702070743,0.01869442819875232,-2.041565359204442,0.05702981370561797,-0.07760769285311897,0.0012758988117040973,17.0
47.03678929765886,-0.1707752701417712,-0.03831631953578979,0.01853641234297565,-2.0670839009637003,0.05430254112723803,-0.07742473105413906,0.0007920919825594869,17.0
48.01672240802676,-0.15841948568561978,-0.03846674205087214,0.018379174472941337,-2.092952657231947,0.05165932763685331,-0.0772434106615977,0.00030992655985342954,17.0
48.99665551839465,-0.14606370122946843,-0.038617164565954494,0.01822273472759512,-2.1191750383917736,0.04910015966371456,-0.07706377416495636,-0.00017055496695262545,17.0
49.97658862876254,-0.13370791677331698,-0.03876758708103684,0.018067113839384204,-2.1457542928925384,0.04662490631460666,-0.07688586530585509,-0.0006493088562186042,17.0
50.95652173913044,-0.12135213231716555,-0.0389180095961192,0.017912333150813142,-2.172693488249044,0.04423331846589018,-0.07670972911304247,-0.0011262900791959296,17.0
51.936454849498325,-0.1089963478610142,-0.039068432111201555,0.017758414631201033,-2.199995490732569,0.0419250283205341,-0.07653541193773017,-0.0016014522846729412,17.0
52.91638795986622,-0.09664056340486275,-0.039218854626283904,0.017605380893609617,-2.2276629436923754,0.03969954945015238,-0.07636296148930811,-0.0020747477632596933,17.0
