spec,term,n,r2_within,coef,se,pvalue,group
binary_collapsed,post_X_treated,44508,0.008777765746461608,0.04170188265195749,0.017379881717523655,0.01643681573219613,binary
binary_collapsed,post_X_disp,44508,0.008777765746461608,0.12785591732090237,0.009377595197660068,0.0,binary
binary_collapsed,post_X_treated_X_disp,44508,0.008777765746461608,-0.053587737683723914,0.02231372670410897,0.016341704122903478,binary
binary_collapsed_pre_novelty_split,post_X_treated,44508,0.08787639878394493,0.41242427478001054,0.019401695851290663,0.0,binary
binary_collapsed_pre_novelty_split,post_X_disp,44508,0.08787639878394493,0.2117909504743034,0.009026904145329232,0.0,binary
binary_collapsed_pre_novelty_split,post_X_treated_X_disp,44508,0.08787639878394493,-0.4098599551499627,0.02314078882349441,0.0,binary
binary_collapsed_pre_novelty_split,post_X_treated_X_novelty_pre_high,44508,0.08787639878394493,-0.6982386257589734,0.022924149487313375,0.0,binary
binary_collapsed_pre_novelty_split,post_X_disp_X_novelty_pre_high,44508,0.08787639878394493,-0.5563185982750591,0.013676241242330904,0.0,binary
binary_collapsed_pre_novelty_split,post_X_treated_X_disp_X_novelty_pre_high,44508,0.08787639878394493,0.7384660072335042,0.036848077005177046,0.0,binary
score_collapsed,post_X_treated,44508,0.010183266231486132,0.025234738676635636,0.014467757456714954,0.08115099144958071,score
score_collapsed,post_X_score,44508,0.010183266231486132,0.21203781861203322,0.013709086654180577,0.0,score
score_collapsed,post_X_treated_X_score,44508,0.010183266231486132,-0.04419262300676423,0.032261553071255576,0.17076982189518675,score
event_att,rel_t::-4:treated,44508,0.00034993852943121517,-0.021506698275946243,0.01534383430530453,0.16104750472035212,event_study
event_att,rel_t::-3:treated,44508,0.00034993852943121517,-0.007978737910304737,0.015152693196885364,0.5985126434890353,event_study
event_att,rel_t::-2:treated,44508,0.00034993852943121517,-0.04882337602928702,0.014097334512684394,0.0005355953413137549,event_study
event_att,rel_t::1:treated,44508,0.00034993852943121517,0.0025222786049984925,0.019703737744540758,0.898143252938506,event_study
event_att,rel_t::2:treated,44508,0.00034993852943121517,-0.005338779127613965,0.019694146715768333,0.7863310373771435,event_study
