spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.0002176951093813186,0.001263370185343129,0.8631923316214418,321184,0.00018030176213335025,-4,att_or_baseline,-0.002258510453891214,0.0026939006726538514
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-6.39719798210313e-05,0.0012063672856623979,0.9577093764579929,321184,0.00018030176213335025,-3,att_or_baseline,-0.002428451859719331,0.002300507900077268
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.0006375186887061764,0.0010630764345281,0.5487147449966239,321184,0.00018030176213335025,-2,att_or_baseline,-0.002721148500381252,0.0014461111229688993
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0026216011807851866,0.0010696889744404067,0.014257871516360376,321184,0.00018030176213335025,1,att_or_baseline,0.0005250107908819895,0.004718191570688384
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0002056606432716861,0.0011484527318534063,0.857878710214343,321184,0.00018030176213335025,2,att_or_baseline,-0.00204530671116099,0.0024566279977043626
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.006568054507259456,0.00121715647394776,6.844084721180366e-08,321184,0.00018030176213335025,3,att_or_baseline,0.004182427818321847,0.008953681196197065
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.001799189559699107,0.0011987901855888409,0.13340539736405632,321184,0.00018030176213335025,4,att_or_baseline,-0.0005504392040550209,0.004148818323453235
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.0013049795772973488,0.001052269440554652,0.21492448450619017,321184,0.015869416289960858,-4,att_or_baseline,-0.0033674276807844667,0.0007574685261897691
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.00018335403801328086,0.0010040048060071275,0.85509501778205,321184,0.015869416289960858,-3,att_or_baseline,-0.001784495381760689,0.002151203457787251
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.001630300966216093,0.0008473754873917095,0.054368963074080234,321184,0.015869416289960858,-2,att_or_baseline,-3.05549890716576e-05,0.0032911569215038437
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0005012835395476847,0.0008553449265837535,0.5578384177323608,321184,0.015869416289960858,1,att_or_baseline,-0.0011751925165564721,0.0021777595956518417
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0004475506892056068,0.0009411849712739005,0.6344201711193715,321184,0.015869416289960858,2,att_or_baseline,-0.0013971718544912382,0.0022922732329024517
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.0031642069170880974,0.00098949148103511,0.0013858228310927867,321184,0.015869416289960858,3,att_or_baseline,0.0012248036142592817,0.005103610219916913
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.00012099003243847377,0.0009613867702484752,0.8998516978745326,321184,0.015869416289960858,4,att_or_baseline,-0.0017633280372485376,0.002005308102125485
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.005007328593966224,0.0038134383298592985,0.18916535350507546,321184,0.015869416289960858,-4,displacement,-0.0024670105325580007,0.01248166772049045
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",-0.0017866893103419606,0.0036243748391005808,0.6220401373539342,321184,0.015869416289960858,-3,displacement,-0.008890463994979099,0.005317085374295177
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.00777542107263826,0.0032289357580085904,0.016042703780621226,321184,0.015869416289960858,-2,displacement,-0.014104135158335097,-0.0014467069869414234
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.0064649716399352705,0.0032522957379204783,0.046838615877955236,321184,0.015869416289960858,1,displacement,9.047199361113343e-05,0.012839471286259407
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.0022342879905001447,0.0034592771567749296,0.518358880954835,321184,0.015869416289960858,2,displacement,-0.009014471217779006,0.004545895236778718
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.010862725865208553,0.003683369682870603,0.003188564122778459,321184,0.015869416289960858,3,displacement,0.0036433212867821706,0.018082130443634936
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",0.00391457716115533,0.0036383437580820035,0.2819682302820481,321184,0.015869416289960858,4,displacement,-0.003216576604685397,0.011045730926996056
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.0052934528639615374,0.0018149732149118725,0.0035412644420340644,321184,0.015869416289960858,-4,blocked_control_gap,-0.008850800365188807,-0.0017361053627342675
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.004497301487217931,0.001728706864991391,0.009284007004828121,321184,0.015869416289960858,-3,blocked_control_gap,0.001109036031834805,0.007885566942601058
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.023183282601839484,0.0015589666465009066,0.0,321184,0.015869416289960858,-2,blocked_control_gap,0.020127707974697706,0.026238857228981262
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.026096063466881165,0.0015298623253276503,0.0,321184,0.015869416289960858,1,blocked_control_gap,-0.02909459362452336,-0.02309753330923897
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.02423289676825847,0.0016534796664540775,0.0,321184,0.015869416289960858,2,blocked_control_gap,-0.027473716914508464,-0.020992076622008478
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",-0.032374277441427866,0.0016410513356561651,0.0,321184,0.015869416289960858,3,blocked_control_gap,-0.03559073805931395,-0.029157816823541783
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",-0.03241968253665565,0.0017165435429763083,0.0,321184,0.015869416289960858,4,blocked_control_gap,-0.03578410788088921,-0.029055257192422086
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.0012250852325971582,0.001037704557454071,0.2377796763785922,321184,0.018020651833833834,-4,att_or_baseline,-0.003258986165207137,0.000808815700012821
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.0003109616408963556,0.0009897972453956655,0.7533958298600978,321184,0.018020651833833834,-3,att_or_baseline,-0.001629040960079149,0.00225096424187186
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.0011359929576549464,0.0008318829977338476,0.17208218785622775,321184,0.018020651833833834,-2,att_or_baseline,-0.0004944977179033949,0.0027664836332132875
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.000760541060265386,0.0008488037273563106,0.3702500057259672,321184,0.018020651833833834,1,att_or_baseline,-0.0009031142453529827,0.0024241963658837547
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0005305034495730403,0.0009283525241270178,0.567700471448271,321184,0.018020651833833834,2,att_or_baseline,-0.0012890674977159146,0.0023500743968619953
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.0032846318905315457,0.0009759563213981806,0.0007646218346548661,321184,0.018020651833833834,3,att_or_baseline,0.0013717575005911119,0.00519750628047198
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.00044140327042520137,0.0009475195581686108,0.6413244297029781,321184,0.018020651833833834,4,att_or_baseline,-0.001415735063585276,0.0022985416044356785
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.009834692877453663,0.005008203181538749,0.049569830129494674,321184,0.018020651833833834,-4,displacement,1.8614641637715312e-05,0.01965077111326961
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.0007103284303478582,0.004869235179122579,0.8840161390049286,321184,0.018020651833833834,-3,displacement,-0.008833372520732397,0.010254029381428113
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.0008504743652116446,0.00425739367175466,0.8416661003418255,321184,0.018020651833833834,-2,displacement,-0.009194965961850777,0.007494017231427489
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.00292099508131418,0.004310519187287105,0.4980016965618841,321184,0.018020651833833834,1,displacement,-0.005527622525768544,0.011369612688396905
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",0.003408078733608563,0.004656951926738947,0.4642790187075767,321184,0.018020651833833834,2,displacement,-0.005719547042799773,0.012535704510016898
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.015374036031661277,0.004888224310881596,0.001661416589306297,321184,0.018020651833833834,3,displacement,0.00579311638233335,0.024954955680989203
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",0.007470505902681397,0.00470173889430493,0.11209502522743064,321184,0.018020651833833834,4,displacement,-0.0017449023301562647,0.016685914135519057
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.004605472827457759,0.001965059764420986,0.019099356384870925,321184,0.018020651833833834,-4,blocked_control_gap,-0.008456989965722892,-0.0007539556891926263
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.005861658388882641,0.0018960209176908888,0.0019924550758019244,321184,0.018020651833833834,-3,blocked_control_gap,0.002145457390208499,0.009577859387556783
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.025667587233440675,0.0017293976251897896,0.0,321184,0.018020651833833834,-2,blocked_control_gap,0.022277967888068687,0.029057206578812663
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.02758743305095824,0.0016751107880837125,0.0,321184,0.018020651833833834,1,blocked_control_gap,-0.030870650195602315,-0.024304215906314163
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.02352868515873181,0.0018276330782499375,0.0,321184,0.018020651833833834,2,blocked_control_gap,-0.027110845992101687,-0.019946524325361932
