spec,formula,n,r2,r2_within
binary_collapsed,variety_seeking ~ post_X_treated + post_X_disp + post_X_treated_X_disp | event_fe_id + rel_t + calendar_month,44508,0.5726607348716781,0.008777765746461608
binary_collapsed_pre_novelty_split,variety_seeking ~ post_X_treated + post_X_disp + post_X_treated_X_disp + post_X_treated_X_novelty_pre_high + post_X_disp_X_novelty_pre_high + post_X_treated_X_disp_X_novelty_pre_high | event_fe_id + rel_t + calendar_month,44508,0.6067620196762389,0.08787639878394493
