spec,term,n,r2_within,coef,se,pvalue
score_collapsed,post_X_treated,5392,0.012216910243504575,-0.0007137329974687631,0.006734590270694547,0.915629669045485
score_collapsed,post_X_score,5392,0.012216910243504575,-0.04347698179989265,0.012550006380458412,0.0005653324423693373
score_collapsed,post_X_treated_X_score,5392,0.012216910243504575,-0.005997940480998583,0.030856829428090062,0.8459372623140728
