spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_att,rel_t::-4:treated,-0.012568415213828149,0.012652623036406806,0.32055302406645114,95986,0.0003316471153240741,-4,att_or_baseline,-0.03736755636518549,0.012230725937529191
event_att,rel_t::-3:treated,-0.004294243357752218,0.012741344634156493,0.7360958644632811,95986,0.0003316471153240741,-3,att_or_baseline,-0.029267278840698942,0.02067879212519451
event_att,rel_t::-2:treated,-0.024243251412354526,0.01218565633695206,0.04665948981866097,95986,0.0003316471153240741,-2,att_or_baseline,-0.04812713783278057,-0.00035936499192848817
event_att,rel_t::1:treated,0.029980638346196346,0.013095040301290883,0.022061823730813224,95986,0.0003316471153240741,1,att_or_baseline,0.0043143593556662155,0.05564691733672648
event_att,rel_t::2:treated,-0.00867321431707797,0.013361651505931894,0.5162725138399145,95986,0.0003316471153240741,2,att_or_baseline,-0.03486205126870448,0.01751562263454854
event_att,rel_t::3:treated,-0.02648014555618814,0.013371965987660639,0.04768535478302782,95986,0.0003316471153240741,3,att_or_baseline,-0.05268919889200299,-0.0002710922203732896
event_att,rel_t::4:treated,-0.017057377483935647,0.013380273360787374,0.20238816176596575,95986,0.0003316471153240741,4,att_or_baseline,-0.043282713271078896,0.009167958303207605
event_binary_B,rel_t::-4:treated,-0.026170004437148356,0.022782022620242124,0.2506869287571778,95986,0.0013044756110778266,-4,att_or_baseline,-0.07082276877282292,0.018482759898526206
event_binary_B,rel_t::-3:treated,-0.021165641889047036,0.02326831975939687,0.3630258795602188,95986,0.0013044756110778266,-3,att_or_baseline,-0.0667715486174649,0.024440264839370833
event_binary_B,rel_t::-2:treated,-0.0358051391674606,0.02361864343749069,0.129541561457591,95986,0.0013044756110778266,-2,att_or_baseline,-0.08209768030494236,0.010487401970021154
event_binary_B,rel_t::1:treated,0.03932873916546503,0.024001957180641315,0.1013185146317288,95986,0.0013044756110778266,1,att_or_baseline,-0.007715096908591942,0.086372575239522
event_binary_B,rel_t::2:treated,0.016963819559162006,0.0232644586692529,0.46590353791734374,95986,0.0013044756110778266,2,att_or_baseline,-0.028634519432573682,0.0625621585508977
event_binary_B,rel_t::3:treated,-0.015978752042701588,0.02391451112705534,0.5040376559790163,95986,0.0013044756110778266,3,att_or_baseline,-0.06285119385173006,0.030893689766326882
event_binary_B,rel_t::4:treated,0.0045255158734356015,0.024064087759967084,0.8508305954994242,95986,0.0013044756110778266,4,att_or_baseline,-0.042640096136099884,0.05169112788297109
event_binary_B,rel_t::-4:treated_X_disp,0.022456984739101783,0.02717570979192217,0.4086075626424732,95986,0.0013044756110778266,-4,displacement,-0.030807406453065667,0.07572137593126924
event_binary_B,rel_t::-3:treated_X_disp,0.026434504692496818,0.027598033166434076,0.33815395103483015,95986,0.0013044756110778266,-3,displacement,-0.027657640313713972,0.08052664969870761
