spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.012568415226459139,0.012652621022361631,0.32055294655148314,95986,0.0003316471110814678,-4,att_or_baseline,-0.037367552430287936,0.012230721977369657
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.004294243358299582,0.012741341467941461,0.7360958012966861,95986,0.0003316471110814678,-3,att_or_baseline,-0.029267272635464844,0.020678785918865683
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.024243251432563437,0.012185653470771362,0.046659438031548595,95986,0.0003316471110814678,-2,att_or_baseline,-0.0481271322352753,-0.00035937062985156795
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.029980636868397307,0.013095041123621668,0.022061838628066655,95986,0.0003316471110814678,1,att_or_baseline,0.004314356266098836,0.05564691747069578
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.008673215835642002,0.013361660071974917,0.516272709340349,95986,0.0003316471110814678,2,att_or_baseline,-0.03486206957671284,0.017515637905428833
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.026480147028805155,0.013371976683842803,0.04768552032096762,95986,0.0003316471110814678,3,att_or_baseline,-0.052689221329137045,-0.00027107272847326155
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.017057378961629063,0.013380278302796323,0.20238828936209696,95986,0.0003316471110814678,4,att_or_baseline,-0.04328272443510986,0.00916796651185173
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.02617000448878068,0.022782025544321648,0.25068698863645933,95986,0.001304475586886178,-4,att_or_baseline,-0.07082277455565111,0.018482765578089748
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.02116564197145642,0.023268312553759565,0.36302572908822084,95986,0.001304475586886178,-3,att_or_baseline,-0.06677153457682516,0.02444025063391233
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.035805139165603864,0.023618639304856505,0.12954149440239626,95986,0.001304475586886178,-2,att_or_baseline,-0.08209767220312261,0.010487393871914885
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.03932873841100568,0.02400195659421233,0.10131851283914783,95986,0.001304475586886178,1,att_or_baseline,-0.007715096513650481,0.08637257333566184
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.016963818802333355,0.0232644691149927,0.46590375805463924,95986,0.001304475586886178,2,att_or_baseline,-0.028634540663052332,0.06256217826771904
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.01597875282759948,0.02391451963412707,0.5040377867321011,95986,0.001304475586886178,3,att_or_baseline,-0.06285121131048854,0.030893705655289573
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.004525515226436083,0.02406408961390455,0.8508306279328939,95986,0.001304475586886178,4,att_or_baseline,-0.04264010041681683,0.051691130869689
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.022456984861028147,0.027175708727296015,0.40860754173988,95986,0.001304475586886178,-4,displacement,-0.03080740424447204,0.07572137396652834
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.026434504847576003,0.027598025273785215,0.3381538100529782,95986,0.001304475586886178,-3,displacement,-0.02765762468904302,0.08052663438419502
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.015841409154445454,0.027308135982673083,0.5618541616405714,95986,0.001304475586886178,-2,displacement,-0.037682537371593786,0.0693653556804847
