spec,term,n,r2_within,coef,se,pvalue,group
binary_collapsed,post_X_treated,95986,0.000566364043688039,0.03133902405407447,0.011991828605193206,0.008971690360804141,binary
binary_collapsed,post_X_disp,95986,0.000566364043688039,0.0384063405714657,0.006386149612050165,1.838684315913497e-09,binary
binary_collapsed,post_X_treated_X_disp,95986,0.000566364043688039,-0.041553201814091736,0.014494099934555239,0.004149037913611764,binary
binary_collapsed_pre_novelty_split,post_X_treated,95986,0.03389672124538723,0.26059383383929796,0.01464095183498287,0.0,binary
binary_collapsed_pre_novelty_split,post_X_disp,95986,0.03389672124538723,0.13009968344822914,0.006505627783575648,0.0,binary
binary_collapsed_pre_novelty_split,post_X_treated_X_disp,95986,0.03389672124538723,-0.26276070575413657,0.017301489194121944,0.0,binary
binary_collapsed_pre_novelty_split,post_X_treated_X_novelty_pre_high,95986,0.03389672124538723,-0.48144283746922173,0.018303569368317098,0.0,binary
binary_collapsed_pre_novelty_split,post_X_disp_X_novelty_pre_high,95986,0.03389672124538723,-0.3087580541787295,0.007190211596631324,0.0,binary
binary_collapsed_pre_novelty_split,post_X_treated_X_disp_X_novelty_pre_high,95986,0.03389672124538723,0.49234268909426254,0.023755869008158893,0.0,binary
score_collapsed,post_X_treated,95986,0.0004344901791051292,0.01900945712916716,0.010218147688911064,0.06284769409819324,score
score_collapsed,post_X_score,95986,0.0004344901791051292,0.05386172048277175,0.009803450841168527,3.969533302061734e-08,score
score_collapsed,post_X_treated_X_score,95986,0.0004344901791051292,-0.04533827358834884,0.022053127078695157,0.03980728134965239,score
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",95986,0.0003316471110814678,-0.012568415226459139,0.012652621022361631,0.32055294655148314,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",95986,0.0003316471110814678,-0.004294243358299582,0.012741341467941461,0.7360958012966861,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",95986,0.0003316471110814678,-0.024243251432563437,0.012185653470771362,0.046659438031548595,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",95986,0.0003316471110814678,0.029980636868397307,0.013095041123621668,0.022061838628066655,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",95986,0.0003316471110814678,-0.008673215835642002,0.013361660071974917,0.516272709340349,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",95986,0.0003316471110814678,-0.026480147028805155,0.013371976683842803,0.04768552032096762,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",95986,0.0003316471110814678,-0.017057378961629063,0.013380278302796323,0.20238828936209696,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",95986,0.001304475586886178,-0.02617000448878068,0.022782025544321648,0.25068698863645933,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",95986,0.001304475586886178,-0.02116564197145642,0.023268312553759565,0.36302572908822084,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",95986,0.001304475586886178,-0.035805139165603864,0.023618639304856505,0.12954149440239626,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",95986,0.001304475586886178,0.03932873841100568,0.02400195659421233,0.10131851283914783,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",95986,0.001304475586886178,0.016963818802333355,0.0232644691149927,0.46590375805463924,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",95986,0.001304475586886178,-0.01597875282759948,0.02391451963412707,0.5040377867321011,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",95986,0.001304475586886178,0.004525515226436083,0.02406408961390455,0.8508306279328939,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",95986,0.001304475586886178,0.022456984861028147,0.027175708727296015,0.40860754173988,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",95986,0.001304475586886178,0.026434504847576003,0.027598025273785215,0.3381538100529782,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",95986,0.001304475586886178,0.015841409154445454,0.027308135982673083,0.5618541616405714,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",95986,0.001304475586886178,-0.01499757553561791,0.028425334472470337,0.5977733326978067,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",95986,0.001304475586886178,-0.04172719373448713,0.028314709892804532,0.14057862533781385,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",95986,0.001304475586886178,-0.017033454636953688,0.028665679663695962,0.5523773196366064,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",95986,0.001304475586886178,-0.035714967070713505,0.02876964438734884,0.21446709324728896,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",95986,0.001304475586886178,0.039398010093724525,0.011697240612284636,0.0007580615535127677,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",95986,0.001304475586886178,0.032596274612908704,0.011650134799083995,0.00514760566504191,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",95986,0.001304475586886178,0.015752900869029883,0.012022307975198567,0.19010614099071343,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",95986,0.001304475586886178,0.042294751078421955,0.012418787644106219,0.0006611161668941268,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",95986,0.001304475586886178,0.06984293684851398,0.012395270057743131,1.7757858072897648e-08,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",95986,0.001304475586886178,0.06762026515275081,0.01293381897415434,1.7276539487909304e-07,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",95986,0.001304475586886178,0.06625498913215606,0.012762280887470334,2.1050721077386925e-07,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated",95986,0.0020433777011670262,-0.024625261021044714,0.0229658908673585,0.2836179383958839,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated",95986,0.0020433777011670262,-0.014750402993287162,0.023606704808107122,0.5320828847571928,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated",95986,0.0020433777011670262,-0.03663782628817276,0.024033320561007186,0.12740840273465448,event_study
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated",95986,0.0020433777011670262,0.03727329860705785,0.02467304698888342,0.1308821773341302,event_study
