member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,n_purchases,event_fe_id,displacement_prob_centered,closure_length_std
302,220,2021-08-03,2021-08-12,10,control,0,0.13615026,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.4,302|220|2021-08-03,-0.1716297129602418,-1.1606585080656164
345,220,2021-08-03,2021-08-12,10,control,0,0.010497979,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,345|220|2021-08-03,-0.2972819939602418,-1.1606585080656164
881,220,2021-08-03,2021-08-12,10,treatment,1,0.027019352,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,881|220|2021-08-03,-0.2807606209602418,-1.1606585080656164
919,220,2021-08-03,2021-08-12,10,treatment,1,0.63265216,1,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,919|220|2021-08-03,0.32487218703975823,-1.1606585080656164
1595,220,2021-08-03,2021-08-12,10,control,0,0.053523198,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,1595|220|2021-08-03,-0.2542567749602418,-1.1606585080656164
1627,220,2021-08-03,2021-08-12,10,control,0,0.11956792,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,1627|220|2021-08-03,-0.1882120529602418,-1.1606585080656164
2006,220,2021-08-03,2021-08-12,10,control,0,0.48476416,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,2006|220|2021-08-03,0.1769841870397582,-1.1606585080656164
2476,220,2021-08-03,2021-08-12,10,treatment,1,0.999537,1,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.8,2476|220|2021-08-03,0.6917570270397582,-1.1606585080656164
2567,220,2021-08-03,2021-08-12,10,control,0,0.6740241,1,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.2,2567|220|2021-08-03,0.3662441270397582,-1.1606585080656164
2759,220,2021-08-03,2021-08-12,10,treatment,1,0.07008853,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.2,2759|220|2021-08-03,-0.2376914429602418,-1.1606585080656164
3014,220,2021-08-03,2021-08-12,10,control,0,0.3045909,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.1,3014|220|2021-08-03,-0.00318907296024179,-1.1606585080656164
3642,220,2021-08-03,2021-08-12,10,control,0,0.026575098,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,3642|220|2021-08-03,-0.28120487496024177,-1.1606585080656164
4559,220,2021-08-03,2021-08-12,10,treatment,1,0.009245409,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,4559|220|2021-08-03,-0.2985345639602418,-1.1606585080656164
4694,220,2021-08-03,2021-08-12,10,treatment,1,0.0320736,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,4694|220|2021-08-03,-0.2757063729602418,-1.1606585080656164
4975,220,2021-08-03,2021-08-12,10,treatment,1,0.3980019,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.2,4975|220|2021-08-03,0.09022192703975823,-1.1606585080656164
5424,220,2021-08-03,2021-08-12,10,treatment,1,0.016918054,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,5424|220|2021-08-03,-0.29086191896024177,-1.1606585080656164
6047,220,2021-08-03,2021-08-12,10,control,0,0.17551754,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,6047|220|2021-08-03,-0.1322624329602418,-1.1606585080656164
6069,220,2021-08-03,2021-08-12,10,control,0,0.012453488,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,6069|220|2021-08-03,-0.2953264849602418,-1.1606585080656164
6896,220,2021-08-03,2021-08-12,10,control,0,0.031517353,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.0,6896|220|2021-08-03,-0.2762626199602418,-1.1606585080656164
7977,220,2021-08-03,2021-08-12,10,treatment,1,0.13604653,0,dept_220_closure_2021-08-03,2021-06-24,2021-06,-4,0,0.1,7977|220|2021-08-03,-0.1717334429602418,-1.1606585080656164
