spec,term,n,r2_within,coef,se,pvalue
binary_collapsed,post_X_treated,7088,0.014655294064370716,-0.0046208089700633895,0.004002169270858818,0.24857572245339776
binary_collapsed,post_X_disp,7088,0.014655294064370716,-0.03522113843187288,0.006812821803887874,2.8977486010717257e-07
binary_collapsed,post_X_treated_X_disp,7088,0.014655294064370716,0.009010097842111068,0.019561984293430146,0.6452043453556553
