spec,term,n,r2_within,coef,se,pvalue
binary_collapsed,post_X_treated,42101,5.701476986152976e-05,0.013007965619588138,0.015226210846472188,0.39294478866139504
binary_collapsed,post_X_disp,42101,5.701476986152976e-05,-0.0021468781586417044,0.007867503457075977,0.7849498581221279
binary_collapsed,post_X_treated_X_disp,42101,5.701476986152976e-05,-0.014503194322478112,0.01783689505273139,0.4161732761913195
