scope,outcome,component,rel_t,term,coef,se,pvalue,ci_low,ci_high,n
noncoffee_consumables,any_purchase_noncoffee_consumables,baseline_treatment_effect,-2,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.005720732808595267,0.007191040276218953,0.43726933411689717,-0.009451035986997303,0.020892501604187836,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,baseline_treatment_effect,1,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.007945432541665921,0.006796002000947357,0.25848257686302833,-0.0063928783469182834,0.022283743430250125,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,baseline_treatment_effect,2,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0029919975087280594,0.006256931231766697,0.6386070097143914,-0.010208973473484272,0.01619296849094039,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,baseline_treatment_effect,3,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.00837631983286342,0.005429005523243045,0.14126856348559746,-0.0030778805922171363,0.019830520257943976,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,baseline_treatment_effect,4,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.004138063677641873,0.0071464996659948215,0.5701600021597812,-0.010939732644653626,0.019215859999937374,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,high_minus_low_ddd,-4,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.018323057960163206,0.018879156888698647,0.3453825511469173,-0.02150848133996981,0.05815459726029622,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,high_minus_low_ddd,-3,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.016949642147764492,0.022414665512785793,0.45988934676529203,-0.03034116832303114,0.06424045261856012,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,high_minus_low_ddd,-2,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.0133130814737468,0.015554749459084501,0.4039639090109648,-0.04613073419181553,0.019504571244321926,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,high_minus_low_ddd,1,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.0057679137789695785,0.020243315984826586,0.7791403155362908,-0.04847757719075615,0.036941749632816996,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,high_minus_low_ddd,2,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.017953513811554217,0.019671409335664997,0.3741779902147009,-0.05945655966587329,0.02354953204276486,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,high_minus_low_ddd,3,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.007289887931341389,0.018746063972798207,0.7021957438894131,-0.04684062572420841,0.03226084986152564,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,high_minus_low_ddd,4,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.01632675863521613,0.018071272306400467,0.37890379089235293,-0.054453810458525195,0.021800293188092932,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,common_high_minus_low_shift,-4,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.019075857375491497,0.009226750603145817,0.054264157357925,-0.03854259953079024,0.0003908847798072476,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,common_high_minus_low_shift,-3,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",-0.0013356678503955019,0.00958161577337859,0.8907729918652199,-0.021551110069881776,0.01887977436909077,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,common_high_minus_low_shift,-2,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.06379943966041203,0.007766210985370369,2.538954080311129e-07,0.04741416674273845,0.08018471257808561,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,common_high_minus_low_shift,1,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.055654636841237254,0.007342697816784668,7.551492486879141e-07,-0.07114637507841123,-0.040162898604063274,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,common_high_minus_low_shift,2,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.07774028564157967,0.00928990214727962,1.9672209838894616e-07,-0.09734026590845613,-0.05814030537470321,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,common_high_minus_low_shift,3,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",-0.08702187772907655,0.011344651204516052,6.437516935076104e-07,-0.11095699956544848,-0.06308675589270461,321184
noncoffee_consumables,any_purchase_noncoffee_consumables,common_high_minus_low_shift,4,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",-0.09395234970879314,0.008648934457998761,4.541899079057998e-09,-0.1122000063599371,-0.07570469305764918,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,baseline_treatment_effect,-4,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.004975777985966722,0.00761438467590056,0.5221940407134258,-0.011089169418862538,0.021040725390795982,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,baseline_treatment_effect,-3,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.0012654692130541093,0.009600294922150207,0.8966776102759755,-0.021520320991599406,0.018989382565491184,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,baseline_treatment_effect,-2,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.004056465197029408,0.005657068888363276,0.48307299230843204,-0.00787890686851487,0.015991837262573683,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,baseline_treatment_effect,1,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.01027499912835709,0.006903918357183478,0.15499110349613865,-0.004290995369717075,0.024840993626431256,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,baseline_treatment_effect,2,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.005574082269783532,0.0054266338281566935,0.31873421117583534,-0.0058751143160579705,0.017023278855625032,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,baseline_treatment_effect,3,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.010403995456206409,0.005725738585210417,0.08687991268285677,-0.0016762570054710477,0.022484247917883865,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,baseline_treatment_effect,4,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.0065810887926798425,0.006645530081964487,0.33591292236070514,-0.0074397540972078475,0.020601931682567534,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,high_minus_low_ddd,-4,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.01196159408011231,0.016950957897291306,0.4899579858805583,-0.023801800950787273,0.047724989111011897,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,high_minus_low_ddd,-3,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.013972451932829207,0.01957960074992092,0.48514310145274475,-0.02733689473710818,0.055281798602766594,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,high_minus_low_ddd,-2,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.010896539736053656,0.013000216321221144,0.4135590313484494,-0.03832459864576719,0.016531519173659883,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,high_minus_low_ddd,1,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.015785201417236463,0.01652658382872758,0.35289283337419786,-0.05065324542745185,0.019082842592978922,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,high_minus_low_ddd,2,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.02916060047117822,0.01874253401982536,0.13816277684162737,-0.06870389071427412,0.010382689771917673,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,high_minus_low_ddd,3,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.010157183483968399,0.016848702191277928,0.5545685066975006,-0.045704837833398626,0.025390470865461826,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,high_minus_low_ddd,4,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.01894063320039678,0.01669000035946622,0.27218697506887746,-0.054153455952840004,0.016272189552046443,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,common_high_minus_low_shift,-4,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.0224972807853839,0.009795352122765971,0.03461217218049151,-0.04316366728435687,-0.0018308942864109362,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,common_high_minus_low_shift,-3,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",-0.004677114392356466,0.010251589372726879,0.6539969954958962,-0.026306077348484724,0.01695184856377179,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,common_high_minus_low_shift,-2,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.05111983887476167,0.007299687756601363,2.126492347320763e-06,0.03571884393256596,0.06652083381695736,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,common_high_minus_low_shift,1,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.04472193731381598,0.008188746984399808,4.223175611772767e-05,-0.06199868326443718,-0.027445191363194784,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,common_high_minus_low_shift,2,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.06364231444281744,0.009824182296737219,5.675722632991764e-06,-0.08436952729194658,-0.0429151015936883,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,common_high_minus_low_shift,3,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",-0.07398677292145368,0.010787736265494622,2.776471886623e-06,-0.09674690694395019,-0.051226638898957184,321184
noncoffee_drinks,any_purchase_noncoffee_drinks,common_high_minus_low_shift,4,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",-0.07891689240336154,0.009557285893728886,2.3658213166299902e-07,-0.09908100306375606,-0.05875278174296702,321184
