spec,term,n,r2_within,coef,se,pvalue,group
binary_collapsed,post_X_treated,2064,0.016343734400556253,0.008846618357487842,0.01436308180072811,0.5384874212111033,binary
binary_collapsed,post_X_disp,2064,0.016343734400556253,-0.06244967793880804,0.015659340502531583,8.690961073409831e-05,binary
binary_collapsed,post_X_treated_X_disp,2064,0.016343734400556253,0.025391597130727653,0.05593917132889009,0.6502734962004539,binary
score_collapsed,post_X_treated,2064,0.019066407699575127,0.025373043661012343,0.0299163182818784,0.3971526223658912,score
score_collapsed,post_X_score,2064,0.019066407699575127,-0.10522076110009566,0.02461575969832012,2.7013450917712234e-05,score
score_collapsed,post_X_treated_X_score,2064,0.019066407699575127,0.061005984530008724,0.0992165817296894,0.539180038903623,score
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",2064,0.004022749886331112,-0.001431034482758785,0.02486946427851935,0.954158298927716,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",2064,0.004022749886331112,-0.029327586206896662,0.02645424173493339,0.26863239987795673,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",2064,0.004022749886331112,-0.02470689655172431,0.02436131875482801,0.31144808195335694,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",2064,0.004022749886331112,0.0026034482758619092,0.02823611810439235,0.9266087683752557,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",2064,0.004022749886331112,0.007706896551723947,0.03370826933922208,0.8193342938807238,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",2064,0.004022749886331112,0.020672413793103254,0.030823450284089494,0.5030319923678874,event_study
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",2064,0.004022749886331112,0.027603448275861905,0.028095312864638948,0.3267810355615641,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",2064,0.0477010686665269,-0.013285024154590501,0.022236387631186745,0.5507361788184757,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",2064,0.0477010686665269,-0.023309178743963117,0.022146891234877324,0.29356754711876776,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",2064,0.0477010686665269,-0.02500000000000138,0.019481381217751375,0.20055115839446636,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",2064,0.0477010686665269,-0.008574879227054459,0.025296280516062662,0.7349032074753024,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",2064,0.0477010686665269,-0.01219806763285154,0.02514718016819648,0.6280420143236909,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",2064,0.0477010686665269,-0.0006038647343008722,0.028869290426438945,0.9833279362066791,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",2064,0.0477010686665269,-0.004830917874397453,0.023397376642066637,0.8365852225044033,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",2064,0.0477010686665269,0.059749670619236014,0.051497861726112704,0.2470294237804782,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",2064,0.0477010686665269,0.029959010393794075,0.05622443761499106,0.594600081575005,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",2064,0.0477010686665269,0.05058922558922602,0.04868826861606306,0.29976108987187144,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",2064,0.0477010686665269,0.030544576196750512,0.06597107220518812,0.6437565047063933,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",2064,0.0477010686665269,0.07398257941736244,0.07887622839210864,0.3491466852387246,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",2064,0.0477010686665269,0.0652503293807647,0.06984806964201944,0.35109043492744885,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",2064,0.0477010686665269,0.07208681013028888,0.06637941574537692,0.2785047865114245,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",2064,0.0477010686665269,0.06727053140096512,0.024851371044818157,0.007246364307742725,event_study
