spec,formula,n,r2,r2_within
event_blocked_gap,"purchase_incidence_binary ~ i(rel_t, blocked_treated_gap, ref=-1) + i(rel_t, blocked_control_gap, ref=-1) | event_fe_id + rel_t + calendar_month",101072,0.27724167990063264,0.007258898384560841
