spec,estimand,term,n,r2_within,coef,se,pvalue,ci_low,ci_high,group
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",321184,0.016218200070517885,-0.11775220376295056,0.01217276002619668,2.5132986358755716e-08,-0.14343448249144536,-0.09206992503445577,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",321184,0.016218200070517885,-0.13243924033539844,0.009093359775395047,4.937583675257429e-11,-0.15162455244436857,-0.11325392822642834,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_len",321184,0.016218200070517885,0.0061594575140020156,0.009964867180377973,0.5446909054861044,-0.014864574494198042,0.02718348952220207,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_len",321184,0.016218200070517885,0.010266386198894384,0.018193050028226677,0.5799179960881862,-0.028117594158956656,0.04865036655674542,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_len",321184,0.016218200070517885,-0.01910065825810285,0.01336302859609844,0.1710185826435977,-0.047294184157181604,0.009092867640975902,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_len",321184,0.016218200070517885,0.019390845013530358,0.010497764566903519,0.082206784559816,-0.0027575022021478837,0.0415391922292086,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_len",321184,0.016218200070517885,-0.011673625402848185,0.007927464257282245,0.1591438171704691,-0.028399112985578012,0.0050518621798816415,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_len",321184,0.016218200070517885,-0.0035875323586685775,0.010935663708063748,0.7468737044171965,-0.026659766003886445,0.019484701286549288,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_len",321184,0.016218200070517885,-0.006731654668332684,0.008830902156858621,0.45633757006338205,-0.025363229605193643,0.011899920268528274,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_X_len",321184,0.016218200070517885,-0.038490842416204575,0.012933042268287299,0.008474333915273524,-0.0657771764626121,-0.011204508369797053,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_X_len",321184,0.016218200070517885,-0.04102268051758027,0.013952143800438854,0.009147153346139136,-0.0704591308519148,-0.011586230183245734,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_X_len",321184,0.016218200070517885,-0.0518196578165597,0.01608061088195527,0.004999534866670041,-0.0857467811563827,-0.0178925344767367,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_X_len",321184,0.016218200070517885,-0.003483909629565767,0.015243369492003256,0.821943457027523,-0.0356446080424613,0.028676788783329764,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_X_len",321184,0.016218200070517885,-0.023530291881473455,0.018717495437253814,0.2257050012991897,-0.06302075533301305,0.015960171570066132,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:disp_X_len",321184,0.016218200070517885,-0.027384592332237286,0.015430460714731396,0.09385343622344733,-0.05994001872132051,0.005170834056845937,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:disp_X_len",321184,0.016218200070517885,-0.022415994923720428,0.009476395108010734,0.030157447746348653,-0.04240944094430363,-0.0024225489031372317,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:tXdXlen",321184,0.016218200070517885,-0.023012108813390553,0.024835289802659512,0.3671084994138134,-0.07540999011904315,0.029385772492262034,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:tXdXlen",321184,0.016218200070517885,-0.046459479198279925,0.02365640041916541,0.0661061135560419,-0.0963701213180945,0.003451162921534648,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:tXdXlen",321184,0.016218200070517885,-0.009341591453178885,0.020726016580208773,0.6578883645098001,-0.053069664100532155,0.03438648119417438,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:tXdXlen",321184,0.016218200070517885,-0.016120481897036305,0.0175577022774388,0.37138749583502784,-0.053163995672933805,0.020923031878861194,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:tXdXlen",321184,0.016218200070517885,-0.007449397998517403,0.018746099997127078,0.696029495225186,-0.047000211796074665,0.032101415799039856,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:tXdXlen",321184,0.016218200070517885,-0.019378568866476743,0.023436622613931517,0.4197770743218303,-0.06882552034914687,0.03006838261619338,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:tXdXlen",321184,0.016218200070517885,-0.0211799910708783,0.020275680312768617,0.3108347349335907,-0.06395793724592308,0.021597955104166476,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",321184,0.020379133616164835,-0.0011068774948978651,0.0165709587660422,0.947523223098087,-0.036068544439125,0.03385478944932927,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",321184,0.020379133616164835,-0.005892254798163521,0.017622083906368206,0.7421918540877552,-0.04307160193770256,0.03128709234137552,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",321184,0.020379133616164835,0.0043437944491508665,0.014855205821797536,0.7735127256450554,-0.026997950205595735,0.03568553910389747,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated",321184,0.020379133616164835,0.012012928532497314,0.010792911469093358,0.28118324552919716,-0.010758124215170256,0.03478398128016488,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated",321184,0.020379133616164835,0.0007440632418518041,0.010966763720805569,0.9466989505321748,-0.022393785694719563,0.023881912178423174,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated",321184,0.020379133616164835,0.02461391223263194,0.012192542061476139,0.059570614084798024,-0.0011101029420567052,0.050337927407320585,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[4]:treated",321184,0.020379133616164835,0.005243401023021983,0.012015689682143654,0.6680528868567563,-0.02010748824677412,0.030594290292818085,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_score",321184,0.020379133616164835,0.0008845276492234491,0.0406593042250686,0.982897001923229,-0.08489910578868477,0.08666816108713167,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_score",321184,0.020379133616164835,-0.023179834632756288,0.04277795129946402,0.5949438279359003,-0.11343342267215464,0.06707375340664207,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_score",321184,0.020379133616164835,-0.03555379096408845,0.040871773068588996,0.3964794129745117,-0.1217856944778602,0.050678112549683296,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",321184,0.020379133616164835,-0.006890507626745006,0.026631041945063695,0.7989428635452571,-0.06307709477636925,0.04929607952287923,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_score",321184,0.020379133616164835,-0.03362256730459441,0.027610436821731588,0.23995270646334532,-0.09187549702186258,0.02463036241267376,event_study
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_score",321184,0.020379133616164835,0.01577049784979035,0.03378905795771992,0.6466159922527424,-0.05551818298971536,0.08705917868929605,event_study
