spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.015627733263167735,0.00905603472639279,0.08441990564174562,99644,0.00026206107031279124,-4,att_or_baseline,-0.0021220948005621354,0.033377561326897606
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.012117480338954947,0.009565700388274381,0.20525248690026499,99644,0.00026206107031279124,-3,att_or_baseline,-0.00663129242206284,0.030866253099972735
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.0005362508856426914,0.009300726359327768,0.9540224325157367,99644,0.00026206107031279124,-2,att_or_baseline,-0.018765674549925115,0.017693172778639736
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.004204998830666047,0.009336456706462184,0.6524371327074827,99644,0.00026206107031279124,1,att_or_baseline,-0.022504453975331927,0.014094456313999831
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.015248199279803755,0.01115997898352683,0.1718489756496706,99644,0.00026206107031279124,2,att_or_baseline,-0.03712175808751634,0.00662535952790883
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.018655136337737514,0.010673862949705983,0.08052221062520437,99644,0.00026206107031279124,3,att_or_baseline,-0.03957590771916124,0.002265635043686213
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.007837923243232747,0.009883411030212808,0.427763576353827,99644,0.00026206107031279124,4,att_or_baseline,-0.02720940886244985,0.011533562375984355
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.0005867619516912051,0.01622202635660901,0.9711465625136866,99644,0.0012135948258292784,-4,att_or_baseline,-0.031208409707262453,0.03238193361064486
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.0017260988186180877,0.017326292474507426,0.9206444155390372,99644,0.0012135948258292784,-3,att_or_baseline,-0.03568563206865264,0.03223343443141647
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.004318362079804384,0.018155182749194226,0.8119930348700413,99644,0.0012135948258292784,-2,att_or_baseline,-0.03990252026822507,0.0312657961086163
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.00606451797712281,0.01716324989587238,0.7238343361328643,99644,0.0012135948258292784,1,att_or_baseline,-0.027575451818787053,0.039704487773032676
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.005384218156227388,0.019263298699486873,0.779858586637648,99644,0.0012135948258292784,2,att_or_baseline,-0.03237184729476688,0.043140283607221656
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.00754106993733878,0.018667526555604143,0.6862404774728432,99644,0.0012135948258292784,3,att_or_baseline,-0.02904728211164534,0.0441294219863229
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.008159573504646234,0.017510524009566892,0.6412333625432898,99644,0.0012135948258292784,4,att_or_baseline,-0.026161053554104873,0.04248020056339734
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.025107161313601765,0.01954437630244494,0.19893668754321703,99644,0.0012135948258292784,-4,displacement,-0.013199816239190316,0.06341413886639385
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.02137962666557964,0.020715314163692652,0.3020506350129051,99644,0.0012135948258292784,-3,displacement,-0.01922238909525796,0.06198164242641724
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.004762924977417941,0.02099557618506062,0.8205394593790523,99644,0.0012135948258292784,-2,displacement,-0.03638840434530088,0.04591425430013676
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.015530182582494452,0.02033307795691904,0.44500066824462126,99644,0.0012135948258292784,1,displacement,-0.05538301537805577,0.024322650213066864
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.03355380915605177,0.023624398857236214,0.15553277662762088,99644,0.0012135948258292784,2,displacement,-0.07985763091623475,0.012750012604131208
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.04384290057041642,0.02271124071253169,0.053563269535524816,99644,0.0012135948258292784,3,displacement,-0.08835693236697853,0.0006711312261456909
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.026395121000146394,0.02110446743383192,0.21106056485806035,99644,0.0012135948258292784,4,displacement,-0.06775987717045695,0.014969635170164166
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.021520650497553213,0.007857127421299855,0.006167360653517084,99644,0.0012135948258292784,-4,blocked_control_gap,0.006120680751805498,0.03692062024330093
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.019225874462959838,0.008611883411973068,0.025592564150647368,99644,0.0012135948258292784,-3,blocked_control_gap,0.002346582975492624,0.03610516595042705
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.01838832541789115,0.008572824271241328,0.031966696007834416,99644,0.0012135948258292784,-2,blocked_control_gap,0.0015855898462581487,0.03519106098952415
