closure_event_id,treated_dept_id,store_id,treated_store,closure_start,closure_end,rel_t,post,period_start,period_end,n_baskets,n_members,n_products,rarefied_products_50,core_coverage,menu_jaccard_pre,event_store_fe,event_rel_fe,treated_store_X_post
dept_124_closure_2021-07-22,124,117,0,2021-07-22,2021-08-18,-1,0,2021-07-15,2021-07-21,0,0,0,,,,dept_124_closure_2021-07-22|117,dept_124_closure_2021-07-22|-1,0
dept_124_closure_2021-07-22,124,117,0,2021-07-22,2021-08-18,1,1,2021-08-19,2021-08-25,0,0,0,,,,dept_124_closure_2021-07-22|117,dept_124_closure_2021-07-22|1,0
dept_124_closure_2021-07-22,124,117,0,2021-07-22,2021-08-18,2,1,2021-08-26,2021-09-01,0,0,0,,,,dept_124_closure_2021-07-22|117,dept_124_closure_2021-07-22|2,0
dept_124_closure_2021-07-22,124,117,0,2021-07-22,2021-08-18,3,1,2021-09-02,2021-09-08,0,0,0,,,,dept_124_closure_2021-07-22|117,dept_124_closure_2021-07-22|3,0
dept_124_closure_2021-07-22,124,117,0,2021-07-22,2021-08-18,4,1,2021-09-09,2021-09-15,0,0,0,,,,dept_124_closure_2021-07-22|117,dept_124_closure_2021-07-22|4,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,-4,0,2021-06-24,2021-06-30,540,418,72,31.29,0.9242424242424242,0.7741935483870968,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|-4,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,-3,0,2021-07-01,2021-07-07,504,397,73,31.64,0.9696969696969697,0.7849462365591398,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|-3,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,-2,0,2021-07-08,2021-07-14,467,361,70,28.68,0.9090909090909091,0.7526881720430108,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|-2,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,-1,0,2021-07-15,2021-07-21,445,352,70,29.39,0.8939393939393939,0.7526881720430108,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|-1,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,1,1,2021-08-19,2021-08-25,416,338,77,29.7,0.7575757575757576,0.6037735849056604,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|1,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,2,1,2021-08-26,2021-09-01,420,328,77,29.82,0.7575757575757576,0.6190476190476191,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|2,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,3,1,2021-09-02,2021-09-08,422,321,84,31.42,0.7878787878787878,0.6542056074766355,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|3,0
dept_124_closure_2021-07-22,124,114,0,2021-07-22,2021-08-18,4,1,2021-09-09,2021-09-15,511,374,78,28.59,0.696969696969697,0.5833333333333334,dept_124_closure_2021-07-22|114,dept_124_closure_2021-07-22|4,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,-4,0,2021-06-24,2021-06-30,1069,832,79,28.96,0.9428571428571428,0.8229166666666666,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|-4,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,-3,0,2021-07-01,2021-07-07,1046,797,77,27.03,0.9857142857142858,0.8020833333333334,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|-3,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,-2,0,2021-07-08,2021-07-14,1059,816,77,27.36,0.9857142857142858,0.8020833333333334,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|-2,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,-1,0,2021-07-15,2021-07-21,984,751,79,27.66,0.9714285714285714,0.8229166666666666,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|-1,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,1,1,2021-08-19,2021-08-25,872,656,85,30.1,0.9,0.7238095238095238,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|1,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,2,1,2021-08-26,2021-09-01,885,668,84,29.93,0.8857142857142857,0.6981132075471698,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|2,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,3,1,2021-09-02,2021-09-08,936,729,90,30.33,0.9,0.7222222222222222,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|3,0
dept_124_closure_2021-07-22,124,115,0,2021-07-22,2021-08-18,4,1,2021-09-09,2021-09-15,1076,813,89,29.29,0.8714285714285714,0.6371681415929203,dept_124_closure_2021-07-22|115,dept_124_closure_2021-07-22|4,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,-4,0,2021-06-24,2021-06-30,664,518,73,28.29,0.9516129032258065,0.7604166666666666,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|-4,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,-3,0,2021-07-01,2021-07-07,627,481,71,28.69,0.9838709677419355,0.7395833333333334,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|-3,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,-2,0,2021-07-08,2021-07-14,647,510,67,26.59,0.9354838709677419,0.6979166666666666,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|-2,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,-1,0,2021-07-15,2021-07-21,684,512,73,26.66,0.9032258064516129,0.7604166666666666,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|-1,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,1,1,2021-08-19,2021-08-25,620,470,81,28.65,0.8870967741935484,0.6857142857142857,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|1,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,2,1,2021-08-26,2021-09-01,552,422,78,28.05,0.7903225806451613,0.6261682242990654,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|2,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,3,1,2021-09-02,2021-09-08,579,441,82,28.86,0.8225806451612904,0.6036036036036037,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|3,0
dept_124_closure_2021-07-22,124,122,0,2021-07-22,2021-08-18,4,1,2021-09-09,2021-09-15,596,465,72,25.17,0.7258064516129032,0.48672566371681414,dept_124_closure_2021-07-22|122,dept_124_closure_2021-07-22|4,0
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,-4,0,2021-06-26,2021-07-02,629,466,75,29.73,0.9523809523809523,0.7978723404255319,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|-4,0
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,-3,0,2021-07-03,2021-07-09,574,417,65,29.59,0.9365079365079365,0.6914893617021277,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|-3,0
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,-2,0,2021-07-10,2021-07-16,658,487,74,29.98,1.0,0.7872340425531915,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|-2,0
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,-1,0,2021-07-17,2021-07-23,592,418,72,31.56,0.873015873015873,0.7659574468085106,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|-1,0
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,1,1,2021-08-22,2021-08-28,709,510,82,28.02,0.8888888888888888,0.7087378640776699,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|1,1
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,2,1,2021-08-29,2021-09-04,677,491,77,29.57,0.8095238095238095,0.6285714285714286,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|2,1
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,3,1,2021-09-05,2021-09-11,690,495,85,28.12,0.8253968253968254,0.6574074074074074,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|3,1
dept_238_closure_2021-07-24,238,238,1,2021-07-24,2021-08-21,4,1,2021-09-12,2021-09-18,744,523,81,27.5,0.7777777777777778,0.5765765765765766,dept_238_closure_2021-07-24|238,dept_238_closure_2021-07-24|4,1
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,-4,0,2021-06-26,2021-07-02,428,335,67,29.32,0.9482758620689655,0.7444444444444445,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|-4,0
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,-3,0,2021-07-03,2021-07-09,437,341,71,29.48,0.9827586206896551,0.7888888888888889,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|-3,0
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,-2,0,2021-07-10,2021-07-16,479,358,73,30.05,0.9827586206896551,0.8111111111111111,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|-2,0
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,-1,0,2021-07-17,2021-07-23,421,318,64,28.17,0.8793103448275862,0.7111111111111111,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|-1,0
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,1,1,2021-08-22,2021-08-28,439,326,73,28.34,0.8793103448275862,0.6632653061224489,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|1,0
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,2,1,2021-08-29,2021-09-04,438,344,72,29.14,0.8275862068965517,0.6363636363636364,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|2,0
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,3,1,2021-09-05,2021-09-11,507,373,70,25.04,0.8275862068965517,0.5841584158415841,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|3,0
dept_238_closure_2021-07-24,238,34,0,2021-07-24,2021-08-21,4,1,2021-09-12,2021-09-18,554,391,73,24.47,0.7931034482758621,0.5673076923076923,dept_238_closure_2021-07-24|34,dept_238_closure_2021-07-24|4,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,-4,0,2021-06-26,2021-07-02,191,145,48,24.9,0.8918918918918919,0.5581395348837209,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|-4,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,-3,0,2021-07-03,2021-07-09,234,189,57,29.19,0.972972972972973,0.6627906976744186,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|-3,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,-2,0,2021-07-10,2021-07-16,217,170,52,25.74,0.8918918918918919,0.6046511627906976,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|-2,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,-1,0,2021-07-17,2021-07-23,193,157,50,26.41,0.7837837837837838,0.5813953488372093,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|-1,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,1,1,2021-08-22,2021-08-28,330,247,63,25.29,0.8108108108108109,0.5684210526315789,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|1,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,2,1,2021-08-29,2021-09-04,373,262,66,25.43,0.7837837837837838,0.504950495049505,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|2,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,3,1,2021-09-05,2021-09-11,321,251,59,26.65,0.7297297297297297,0.4948453608247423,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|3,0
dept_238_closure_2021-07-24,238,50,0,2021-07-24,2021-08-21,4,1,2021-09-12,2021-09-18,393,276,63,23.19,0.6486486486486487,0.4326923076923077,dept_238_closure_2021-07-24|50,dept_238_closure_2021-07-24|4,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,-4,0,2021-06-26,2021-07-02,590,518,71,28.67,0.8939393939393939,0.7395833333333334,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|-4,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,-3,0,2021-07-03,2021-07-09,577,513,72,29.36,0.9545454545454546,0.75,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|-3,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,-2,0,2021-07-10,2021-07-16,606,528,75,29.73,0.9545454545454546,0.78125,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|-2,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,-1,0,2021-07-17,2021-07-23,436,387,74,30.65,0.9393939393939394,0.7708333333333334,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|-1,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,1,1,2021-08-22,2021-08-28,379,339,70,29.45,0.696969696969697,0.5514018691588785,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|1,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,2,1,2021-08-29,2021-09-04,441,382,70,31.13,0.696969696969697,0.5229357798165137,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|2,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,3,1,2021-09-05,2021-09-11,487,429,71,28.58,0.7272727272727273,0.5462962962962963,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|3,0
dept_238_closure_2021-07-24,238,232,0,2021-07-24,2021-08-21,4,1,2021-09-12,2021-09-18,520,445,78,28.48,0.7121212121212122,0.5398230088495575,dept_238_closure_2021-07-24|232,dept_238_closure_2021-07-24|4,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,-4,0,2021-06-26,2021-07-02,677,592,76,28.94,0.9545454545454546,0.7755102040816326,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|-4,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,-3,0,2021-07-03,2021-07-09,758,661,75,27.92,0.9696969696969697,0.7653061224489796,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|-3,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,-2,0,2021-07-10,2021-07-16,777,672,75,27.37,0.9696969696969697,0.7653061224489796,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|-2,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,-1,0,2021-07-17,2021-07-23,656,567,71,26.88,0.8787878787878788,0.7244897959183674,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|-1,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,1,1,2021-08-22,2021-08-28,370,324,79,32.69,0.7727272727272727,0.6388888888888888,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|1,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,2,1,2021-08-29,2021-09-04,442,400,78,29.92,0.7727272727272727,0.6,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|2,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,3,1,2021-09-05,2021-09-11,493,423,78,29.42,0.8484848484848485,0.6146788990825688,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|3,0
dept_238_closure_2021-07-24,238,40,0,2021-07-24,2021-08-21,4,1,2021-09-12,2021-09-18,465,384,79,29.37,0.7575757575757576,0.5663716814159292,dept_238_closure_2021-07-24|40,dept_238_closure_2021-07-24|4,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,-4,0,2021-06-26,2021-07-02,237,183,42,23.2,0.8055555555555556,0.5526315789473685,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|-4,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,-3,0,2021-07-03,2021-07-09,232,184,45,20.81,0.9722222222222222,0.5921052631578947,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|-3,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,-2,0,2021-07-10,2021-07-16,208,172,47,25.3,0.9166666666666666,0.618421052631579,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|-2,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,-1,0,2021-07-17,2021-07-23,195,157,51,25.81,0.9166666666666666,0.6710526315789473,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|-1,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,1,1,2021-08-22,2021-08-28,215,167,47,24.45,0.7777777777777778,0.4819277108433735,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|1,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,2,1,2021-08-29,2021-09-04,245,190,46,23.35,0.7777777777777778,0.4186046511627907,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|2,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,3,1,2021-09-05,2021-09-11,263,187,52,25.34,0.7222222222222222,0.4222222222222222,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|3,0
dept_238_closure_2021-07-24,238,29,0,2021-07-24,2021-08-21,4,1,2021-09-12,2021-09-18,329,246,63,25.45,0.8055555555555556,0.4946236559139785,dept_238_closure_2021-07-24|29,dept_238_closure_2021-07-24|4,0
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,-4,0,2021-06-26,2021-07-02,253,192,60,29.2,0.8775510204081632,0.6666666666666666,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|-4,0
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,-3,0,2021-07-03,2021-07-09,238,165,57,26.58,0.9387755102040817,0.6333333333333333,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|-3,0
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,-2,0,2021-07-10,2021-07-16,210,160,51,24.9,0.8775510204081632,0.5666666666666667,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|-2,0
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,-1,0,2021-07-17,2021-07-23,275,197,70,28.93,0.9183673469387755,0.7777777777777778,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|-1,0
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,1,1,2021-08-06,2021-08-12,195,138,55,28.27,0.6326530612244898,0.46464646464646464,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|1,1
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,2,1,2021-08-13,2021-08-19,235,168,55,26.46,0.6326530612244898,0.4215686274509804,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|2,1
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,3,1,2021-08-20,2021-08-26,245,173,54,27.25,0.6122448979591837,0.46938775510204084,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|3,1
dept_44_closure_2021-07-24,44,44,1,2021-07-24,2021-08-05,4,1,2021-08-27,2021-09-02,242,165,55,26.46,0.6122448979591837,0.4215686274509804,dept_44_closure_2021-07-24|44,dept_44_closure_2021-07-24|4,1
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,-4,0,2021-06-26,2021-07-02,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|-4,0
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,-3,0,2021-07-03,2021-07-09,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|-3,0
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,-2,0,2021-07-10,2021-07-16,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|-2,0
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,-1,0,2021-07-17,2021-07-23,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|-1,0
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,1,1,2021-08-06,2021-08-12,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|1,0
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,2,1,2021-08-13,2021-08-19,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|2,0
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,3,1,2021-08-20,2021-08-26,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|3,0
dept_44_closure_2021-07-24,44,33,0,2021-07-24,2021-08-05,4,1,2021-08-27,2021-09-02,0,0,0,,,,dept_44_closure_2021-07-24|33,dept_44_closure_2021-07-24|4,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,-4,0,2021-06-26,2021-07-02,516,385,71,27.87,0.9516129032258065,0.7553191489361702,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|-4,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,-3,0,2021-07-03,2021-07-09,532,392,70,27.2,0.9516129032258065,0.7446808510638298,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|-3,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,-2,0,2021-07-10,2021-07-16,572,430,68,29.12,0.9354838709677419,0.723404255319149,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|-2,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,-1,0,2021-07-17,2021-07-23,513,376,75,29.88,0.9193548387096774,0.7978723404255319,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|-1,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,1,1,2021-08-06,2021-08-12,388,296,73,30.54,0.8064516129032258,0.6057692307692307,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|1,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,2,1,2021-08-13,2021-08-19,405,311,76,28.93,0.8548387096774194,0.6190476190476191,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|2,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,3,1,2021-08-20,2021-08-26,406,314,73,31.37,0.7903225806451613,0.6372549019607843,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|3,0
dept_44_closure_2021-07-24,44,32,0,2021-07-24,2021-08-05,4,1,2021-08-27,2021-09-02,432,330,73,28.62,0.8225806451612904,0.6057692307692307,dept_44_closure_2021-07-24|32,dept_44_closure_2021-07-24|4,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,-4,0,2021-06-26,2021-07-02,327,256,60,26.66,0.8679245283018868,0.6976744186046512,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|-4,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,-3,0,2021-07-03,2021-07-09,357,290,66,26.41,0.9811320754716981,0.7674418604651163,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|-3,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,-2,0,2021-07-10,2021-07-16,338,272,64,27.54,0.9622641509433962,0.7441860465116279,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|-2,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,-1,0,2021-07-17,2021-07-23,256,218,53,25.09,0.7735849056603774,0.6162790697674418,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|-1,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,1,1,2021-08-06,2021-08-12,188,153,50,27.68,0.6226415094339622,0.4782608695652174,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|1,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,2,1,2021-08-13,2021-08-19,213,178,56,26.4,0.6981132075471698,0.5106382978723404,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|2,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,3,1,2021-08-20,2021-08-26,235,184,49,24.92,0.7169811320754716,0.4673913043478261,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|3,0
dept_44_closure_2021-07-24,44,28,0,2021-07-24,2021-08-05,4,1,2021-08-27,2021-09-02,265,208,52,24.62,0.6792452830188679,0.45263157894736844,dept_44_closure_2021-07-24|28,dept_44_closure_2021-07-24|4,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,-4,0,2021-06-26,2021-07-02,724,561,78,29.74,0.9558823529411765,0.8478260869565217,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|-4,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,-3,0,2021-07-03,2021-07-09,775,586,73,27.62,0.9705882352941176,0.7934782608695652,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|-3,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,-2,0,2021-07-10,2021-07-16,811,594,73,26.2,0.9852941176470589,0.7934782608695652,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|-2,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,-1,0,2021-07-17,2021-07-23,654,488,76,27.85,0.9411764705882353,0.8260869565217391,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|-1,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,1,1,2021-08-06,2021-08-12,705,532,83,28.18,0.8970588235294118,0.6990291262135923,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|1,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,2,1,2021-08-13,2021-08-19,779,571,84,29.58,0.9264705882352942,0.7425742574257426,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|2,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,3,1,2021-08-20,2021-08-26,757,576,80,29.13,0.9411764705882353,0.7373737373737373,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|3,0
dept_44_closure_2021-07-24,44,45,0,2021-07-24,2021-08-05,4,1,2021-08-27,2021-09-02,670,522,79,27.34,0.8529411764705882,0.6764705882352942,dept_44_closure_2021-07-24|45,dept_44_closure_2021-07-24|4,0
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,-4,0,2021-06-26,2021-07-02,458,364,67,28.85,0.9047619047619048,0.7282608695652174,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|-4,0
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,-3,0,2021-07-03,2021-07-09,448,351,69,28.47,0.9523809523809523,0.75,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|-3,0
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,-2,0,2021-07-10,2021-07-16,459,347,70,27.0,0.9682539682539683,0.7608695652173914,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|-2,0
