member_id,dept_id,closure_start,closure_end,period,period_start,period_end,is_treated,group,label,displacement_prob,predicted_displaced
6551,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.9945392,1
7670,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.023675611,0
9824,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.9804489,1
10459,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.46312907,0
14780,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.0028387075,0
15536,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.93245006,1
15878,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.08060367,0
21323,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.15179402,0
22944,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.40889943,0
30627,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.17348188,0
31685,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.7687599,1
32467,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.6730552,1
35004,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.5391692,1
42292,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.98281014,1
49269,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.03726089,0
51496,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.0041774902,0
51701,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.19035585,0
55658,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.010007333,0
57727,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.005066318,0
58417,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.9981723,1
59692,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.8388063,1
61504,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.62807065,1
62659,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.9790426,1
66371,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.95554084,1
70737,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.83182734,1
80916,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.6561761,1
89987,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.06131804,0
90082,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.70078397,1
95065,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.6887438,1
97701,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.38388517,0
105764,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.124768615,0
109652,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.25035426,0
109860,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.90924233,1
112851,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.2543937,0
116030,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.056925695,0
118961,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.07576921,0
122024,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.043307263,0
124518,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.012164812,0
127083,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.20666839,0
127347,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.8904968,1
130165,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.15140404,0
132145,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.42094144,0
141670,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.82883316,1
143648,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.7674611,1
147076,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.788508,1
147781,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.03046068,0
148629,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.1449872,0
153544,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.8608422,1
155849,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.02386297,0
160411,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.58296704,1
164552,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.7625365,1
165750,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.6339278,1
166850,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.6507093,1
170124,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.0074456413,0
179275,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.055610422,0
187876,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.5573434,1
189923,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.034922022,0
191445,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,1,0.32055125,0
202608,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.008390588,0
205091,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.23749214,0
206402,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.007893045,0
208219,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.004194212,0
211808,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.047353953,0
213921,62,2021-08-04,2021-08-17,-4,2021-06-09,2021-06-22,1,treatment,0,0.082466,0
