member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,n_purchases,event_fe_id,displacement_prob_centered,closure_length_std
302,220,2021-08-03,2021-08-12,10,control,0,0.13615026,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,302|220|2021-08-03,-0.42089254800712184,0.0
1627,220,2021-08-03,2021-08-12,10,control,0,0.11956792,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,1627|220|2021-08-03,-0.4374748880071218,0.0
2006,220,2021-08-03,2021-08-12,10,control,0,0.48476416,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,2006|220|2021-08-03,-0.0722786480071218,0.0
2476,220,2021-08-03,2021-08-12,10,treatment,1,0.999537,1,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.7,2476|220|2021-08-03,0.4424941919928782,0.0
4975,220,2021-08-03,2021-08-12,10,treatment,1,0.3980019,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,4975|220|2021-08-03,-0.15904090800712178,0.0
7977,220,2021-08-03,2021-08-12,10,treatment,1,0.13604653,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,7977|220|2021-08-03,-0.4209962780071218,0.0
8295,220,2021-08-03,2021-08-12,10,control,0,0.11962309,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,8295|220|2021-08-03,-0.4374197180071218,0.0
9566,220,2021-08-03,2021-08-12,10,control,0,0.56819886,1,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,9566|220|2021-08-03,0.011156051992878169,0.0
13288,220,2021-08-03,2021-08-12,10,control,0,0.1258119,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,13288|220|2021-08-03,-0.4312309080071218,0.0
16369,220,2021-08-03,2021-08-12,10,control,0,0.8333925,1,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,16369|220|2021-08-03,0.2763496919928782,0.0
16590,220,2021-08-03,2021-08-12,10,control,0,0.111005284,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,16590|220|2021-08-03,-0.4460375240071218,0.0
17290,220,2021-08-03,2021-08-12,10,control,0,0.38025576,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,17290|220|2021-08-03,-0.1767870480071218,0.0
18108,220,2021-08-03,2021-08-12,10,control,0,0.07333696,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,18108|220|2021-08-03,-0.4837058480071218,0.0
21302,220,2021-08-03,2021-08-12,10,control,0,0.7898281,1,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,21302|220|2021-08-03,0.23278529199287823,0.0
28217,220,2021-08-03,2021-08-12,10,control,0,0.028149802,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,28217|220|2021-08-03,-0.5288930060071217,0.0
29822,220,2021-08-03,2021-08-12,10,control,0,0.97071034,1,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.2,29822|220|2021-08-03,0.4136675319928782,0.0
30569,220,2021-08-03,2021-08-12,10,control,0,0.948497,1,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.3,30569|220|2021-08-03,0.39145419199287823,0.0
32177,220,2021-08-03,2021-08-12,10,control,0,0.06984517,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.1,32177|220|2021-08-03,-0.4871976380071218,0.0
36476,220,2021-08-03,2021-08-12,10,control,0,0.49539506,0,dept_220_closure_2021-08-03,2021-07-24,2021-07,-1,0,0.2,36476|220|2021-08-03,-0.061647748007121805,0.0
