spec,term,n,r2_within,coef,se,pvalue,group
binary_collapsed,post_X_treated,516,0.0021312502855882487,-0.008574879227053205,0.025228267827801756,0.7342156945264597,binary
binary_collapsed,post_X_disp,516,0.0021312502855882487,0.0025362318840578893,0.02209709873560862,0.9087117454323206,binary
binary_collapsed,post_X_treated_X_disp,516,0.0021312502855882487,0.03054457619675033,0.06579369948965143,0.6428632743153495,binary
score_collapsed,post_X_treated,516,0.0006286408035043323,0.004949800551337445,0.03473088387976074,0.886781973919818,score
score_collapsed,post_X_score,516,0.0006286408035043323,-0.0028889427751005855,0.033402571833240316,0.9311453367174742,score
score_collapsed,post_X_treated_X_score,516,0.0006286408035043323,0.029647488250728358,0.1083988316002019,0.784685671216808,score
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",516,4.1720156392588414e-05,0.0026034482758620827,0.028201799749619588,0.9265197139012462,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",516,0.0021312502855883597,-0.008574879227053194,0.025228267827801725,0.7342156945264597,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",516,0.0021312502855883597,0.030544576196750304,0.06579369948965137,0.6428632743153495,event_study
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",516,0.0021312502855883597,0.0025362318840578962,0.022097098735608618,0.9087117454323201,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated",516,0.0006286408035043323,0.004949800551337449,0.03473088387976074,0.886781973919818,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",516,0.0006286408035043323,0.029647488250728417,0.1083988316002019,0.7846856712168073,event_study
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:displacement_prob_centered",516,0.0006286408035043323,-0.002888942775100597,0.03340257183324031,0.9311453367174738,event_study
