spec,formula,n,r2,r2_within
binary_collapsed,variety_seeking ~ post_X_treated + post_X_disp + post_X_treated_X_disp | event_fe_id + rel_t + calendar_month,99644,0.39253315945893463,0.0007559065395781328
binary_collapsed_group_effects,variety_seeking ~ post_X_treated_X_low + post_X_disp + post_X_treated_X_high | event_fe_id + rel_t + calendar_month,99644,0.3925331594568402,0.0007559065361328887
