spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.005384218156227388,0.01743644518311181,0.7612326089454104,-0.02879121440267176,0.039559650715126536,99644,0.0012135948258292784,2,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.00754106993733878,0.026451412315485104,0.779018221557239,-0.04430369820101202,0.05938583807568958,99644,0.0012135948258292784,3,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.008159573504646234,0.019460349114461536,0.6802530376049409,-0.029982710759698373,0.046301857768990845,99644,0.0012135948258292784,4,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.025107161313601765,0.014171863241728278,0.09438086986014493,-0.0026696906401856603,0.05288401326738919,99644,0.0012135948258292784,-4,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.02137962666557964,0.012354244478787907,0.10164170017352792,-0.002834692512844659,0.04559394584400393,99644,0.0012135948258292784,-3,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.004762924977417941,0.011771261579703679,0.6908000850540872,-0.018308747718801272,0.027834597673637152,99644,0.0012135948258292784,-2,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.015530182582494452,0.01977132714278318,0.4429768844273796,-0.05428198378234948,0.02322161861736058,99644,0.0012135948258292784,1,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.03355380915605177,0.01709751771876643,0.06628516169477905,-0.06706494388483397,-4.267442726956644e-05,99644,0.0012135948258292784,2,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.04384290057041642,0.02506153164143742,0.09824911274566217,-0.09296350258763375,0.005277701446800918,99644,0.0012135948258292784,3,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.026395121000146394,0.013103355839203048,0.06007138177246918,-0.05207769844498437,-0.0007125435553084203,99644,0.0012135948258292784,4,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.021520650497553213,0.012302726762805746,0.0982759957226973,-0.0025926939575460495,0.045633994952652475,99644,0.0012135948258292784,-4,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.019225874462959838,0.013192883457375685,0.1632605539823666,-0.006632177113496503,0.045083926039416175,99644,0.0012135948258292784,-3,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.01838832541789115,0.009501276968449927,0.0697607807657552,-0.0002341774402707074,0.03701082827605301,99644,0.0012135948258292784,-2,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.03740981704610888,0.013622048810185385,0.013775285040504848,0.010710601378145525,0.06410903271407223,99644,0.0012135948258292784,1,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.057647956391694316,0.012041587743666909,0.00017136062732614477,0.034046444414107174,0.08124946836928146,99644,0.0012135948258292784,2,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.053391488333471786,0.014036125786503763,0.0014188990004191382,0.02588068179192441,0.08090229487501915,99644,0.0012135948258292784,3,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.033414626068227496,0.01231785312034333,0.014777844614400903,0.009271633952354572,0.05755761818410042,99644,0.0012135948258292784,4,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",8.746518195231766e-07,0.012595274114912739,0.9999454010078677,-0.024685862613409444,0.02468761191704849,99644,0.003150946350140682,-4,att_or_baseline
