spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-4]:blocked_treated_gap",0.028491462566384285,0.02090342358425335,0.19066336484828295,-0.015610906141718946,0.07259383127448751,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-3]:blocked_treated_gap",0.024719999085603822,0.03042297634290458,0.427712483157209,-0.03946687032670661,0.08890686849791425,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-2]:blocked_treated_gap",0.018555163728761558,0.022756109416233402,0.4261246973658803,-0.02945603040848401,0.06656635786600712,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[1]:blocked_treated_gap",0.008779289537492933,0.023497997523411803,0.7133065772523874,-0.040797151685286796,0.058355730760272666,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[2]:blocked_treated_gap",-0.012281096385845493,0.02153951421248284,0.5760238830523159,-0.05772549901030099,0.03316330623861,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[3]:blocked_treated_gap",0.017150313150209758,0.019819847832143897,0.3989156122788531,-0.024665910556330637,0.05896653685675016,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[4]:blocked_treated_gap",0.019903640104283467,0.02086664216416726,0.35352700008068405,-0.0241211265907473,0.06392840679931423,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-4]:blocked_control_gap",0.02828208875770101,0.014727986440385577,0.07175837409809449,-0.002791246464340341,0.05935542397974236,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-3]:blocked_control_gap",0.04595946756920089,0.015913099470267388,0.010215766327686726,0.012385762415221817,0.07953317272317997,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-2]:blocked_control_gap",0.02805915493049454,0.0069345490109078015,0.0008387642753870939,0.01342853540203358,0.0426897744589555,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[1]:blocked_control_gap",0.02961608903953859,0.01616030063555659,0.08443014094641876,-0.004479164983826157,0.06371134306290334,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[2]:blocked_control_gap",0.04134062275253191,0.0105625191128676,0.0011174913416300836,0.01905565538704314,0.06362559011802069,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[3]:blocked_control_gap",0.053484927737944006,0.014045350418396737,0.0014061594700722768,0.023851828629084783,0.08311802684680322,43655,0.0010012420417481183
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[4]:blocked_control_gap",0.056350569491838025,0.013600227343614562,0.0006799087233797518,0.02765659798020724,0.08504454100346881,43655,0.0010012420417481183
