spec,estimand,term,n,r2_within,coef,se,pvalue,ci_low,ci_high
score_collapsed,,post_X_treated,99644,0.0007023291606206294,-0.003317894774592911,0.007790334381736735,0.6701854465204016,-0.0185874606924253,0.01195167114323948
score_collapsed,,post_X_score,99644,0.0007023291606206294,0.04684898530042649,0.007744904968004992,1.4795655811639108e-09,0.03166846401066701,0.062029506590185975
score_collapsed,,post_X_treated_X_score,99644,0.0007023291606206294,-0.048613863709722684,0.017467677521701964,0.005388952598659458,-0.0828516563742277,-0.01437607104521766
