spec,estimand,term,n,r2_within,coef,se,pvalue,ci_low,ci_high
binary_collapsed,low_predicted_incidence_effect_delta_b,post_X_treated,321184,0.013024378924477609,0.0008918576705483765,0.0006658641283127648,0.18044843470924743,-0.0004132513863704276,0.0021969667274671805
binary_collapsed,common_high_minus_low_post_shift,post_X_disp,321184,0.013024378924477609,-0.03436609794232312,0.001142631383151064,0.0,-0.0366056818205669,-0.03212651406407934
binary_collapsed,high_minus_low_ddd,post_X_treated_X_disp,321184,0.013024378924477609,0.005828874022876802,0.0025194232764318035,0.020696086660689783,0.0008907462630664371,0.010767001782687167
binary_collapsed_group_effects,low_predicted_incidence_effect,post_X_treated_X_low,321184,0.01302437892447672,0.0008918576704813292,0.0006658641336653191,0.1804484382451852,-0.000413251396928605,0.0021969667378912636
binary_collapsed_group_effects,high_predicted_incidence_effect,post_X_treated_X_high,321184,0.01302437892447672,0.006720731693424739,0.002434188518984727,0.005765539192788216,0.0019496660250808862,0.011491797361768592
