spec,test,term,coef,se,pvalue,n,sample_scope
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,0.000835530450476543,0.0007122712573612346,0.24077538844314395,160592,full
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,-0.0012527597183483437,0.001724277622281619,0.46750670965732033,160592,full
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,-0.00041722926787180067,0.0019393597214948678,0.8296600107431061,160592,full
pretrend_bias_equality,pretrend_bias_linear,non_blocked_treated_control_bias,0.0054797615867635775,0.0012507699637733553,1.1807589569848912e-05,50536,matched
pretrend_bias_equality,pretrend_bias_linear,bias_equality_difference,-0.0021888006916426445,0.0017427609085712056,0.20913823309289714,50536,matched
pretrend_bias_equality,pretrend_bias_linear,blocked_treated_control_bias,0.003290960895120933,0.0019875165062216427,0.09775916161650357,50536,matched
