spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0005012835395476847,0.001920250733894082,0.7971892603515052,-0.003262407898884716,0.004264974977980085,321184,0.015869416289960858,1,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0004475506892056068,0.0016684816283865894,0.7917436397445714,-0.0028226733024321084,0.003717774680843322,321184,0.015869416289960858,2,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.0031642069170880974,0.002176619864888259,0.1642349164071697,-0.00110196801809289,0.007430381852269085,321184,0.015869416289960858,3,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.00012099003243847377,0.0014984758672532132,0.9365900319505598,-0.002816022667377824,0.0030580027322547718,321184,0.015869416289960858,4,att_or_baseline
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.005007328593966224,0.0055319165557568715,0.3780250626013808,-0.005835227855317243,0.015849885043249693,321184,0.015869416289960858,-4,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",-0.0017866893103419606,0.006100555563853578,0.773163807229821,-0.013743778215494974,0.010170399594811051,321184,0.015869416289960858,-3,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.00777542107263826,0.005806514345763941,0.19817377404506775,-0.019156189190335585,0.003605347045059065,321184,0.015869416289960858,-2,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.0064649716399352705,0.00433343128758626,0.15405404526902067,-0.0020285536837337985,0.01495849696360434,321184,0.015869416289960858,1,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.0022342879905001447,0.004596064580165681,0.6330816165683633,-0.01124257456762488,0.006773998586624589,321184,0.015869416289960858,2,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.010862725865208553,0.0061776556178673656,0.0966688788583796,-0.0012454791458114834,0.02297093087622859,321184,0.015869416289960858,3,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",0.00391457716115533,0.005286969269646731,0.46914894447636946,-0.006447882607352262,0.014277036929662923,321184,0.015869416289960858,4,displacement
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.0052934528639615374,0.00547224367828391,0.34694154886717854,-0.016019050473398,0.005432144745474926,321184,0.015869416289960858,-4,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.004497301487217931,0.004716307050413716,0.35366742492070147,-0.0047466603315929525,0.013741263306028815,321184,0.015869416289960858,-3,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.023183282601839484,0.006115845136888239,0.0014600564681082062,0.011196226133538534,0.03517033907014043,321184,0.015869416289960858,-2,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.026096063466881165,0.005032052133783982,7.43963365361644e-05,-0.03595888564909777,-0.01623324128466456,321184,0.015869416289960858,1,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.02423289676825847,0.005506578776755093,0.0003905827426113895,-0.035025791170698456,-0.013440002365818488,321184,0.015869416289960858,2,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",-0.032374277441427866,0.0044072026616295374,1.1429739197321709e-06,-0.04101239465822176,-0.023736160224633974,321184,0.015869416289960858,3,blocked_control_gap
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",-0.03241968253665565,0.00396172498018172,2.6778837569629843e-07,-0.04018466349781182,-0.024654701575499476,321184,0.015869416289960858,4,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.0012250852325971582,0.0019179227294127115,0.5314939006038184,-0.004984213782246073,0.002534043317051756,321184,0.018020651833833834,-4,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.0003109616408963556,0.002348026685981873,0.8961948946827858,-0.0042911706636281155,0.004913093945420826,321184,0.018020651833833834,-3,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.0011359929576549464,0.0013461807873983043,0.41046348914968434,-0.00150252138564573,0.0037745073009556227,321184,0.018020651833833834,-2,att_or_baseline
