spec,term,n,r2_within,coef,se,pvalue
binary_collapsed,post_X_treated,5288,0.01668220745816429,-0.002169417298568411,0.0030298533415847326,0.47404598179484303
binary_collapsed,post_X_disp,5288,0.01668220745816429,-0.02483931773410657,0.005902642390396568,2.6603389759349838e-05
binary_collapsed,post_X_treated_X_disp,5288,0.01668220745816429,0.009794838403912667,0.018681740774530834,0.6001137991306624
