member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,n_purchases,event_fe_id,displacement_prob_centered,closure_length_std
526,39,2021-07-25,2021-08-19,26,control,0,0.70878243,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,526|39|2021-07-25,0.4010024570397582,1.4382326119465625
686,39,2021-07-25,2021-08-19,26,control,0,0.2715092,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.038461538461538464,686|39|2021-07-25,-0.03627077296024178,1.4382326119465625
687,39,2021-07-25,2021-08-19,26,control,0,0.10102808,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,687|39|2021-07-25,-0.20675189296024177,1.4382326119465625
1370,39,2021-07-25,2021-08-19,26,control,0,0.83287865,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,1370|39|2021-07-25,0.5250986770397583,1.4382326119465625
1498,39,2021-07-25,2021-08-19,26,control,0,0.72183675,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,1498|39|2021-07-25,0.41405677703975824,1.4382326119465625
1513,39,2021-07-25,2021-08-19,26,control,0,0.0021853403,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,1513|39|2021-07-25,-0.3055946326602418,1.4382326119465625
1581,39,2021-07-25,2021-08-19,26,control,0,0.07128722,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,1581|39|2021-07-25,-0.2364927529602418,1.4382326119465625
1650,39,2021-07-25,2021-08-19,26,control,0,0.11591965,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.038461538461538464,1650|39|2021-07-25,-0.1918603229602418,1.4382326119465625
2411,39,2021-07-25,2021-08-19,26,control,0,0.5489074,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.038461538461538464,2411|39|2021-07-25,0.24112742703975826,1.4382326119465625
3237,39,2021-07-25,2021-08-19,26,control,0,0.5033504,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,3237|39|2021-07-25,0.1955704270397582,1.4382326119465625
4218,39,2021-07-25,2021-08-19,26,control,0,0.9549115,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.19230769230769232,4218|39|2021-07-25,0.6471315270397582,1.4382326119465625
4365,39,2021-07-25,2021-08-19,26,control,0,0.57823837,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.34615384615384615,4365|39|2021-07-25,0.2704583970397582,1.4382326119465625
4799,39,2021-07-25,2021-08-19,26,treatment,1,0.5107596,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.038461538461538464,4799|39|2021-07-25,0.2029796270397582,1.4382326119465625
4915,39,2021-07-25,2021-08-19,26,control,0,0.695633,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.038461538461538464,4915|39|2021-07-25,0.38785302703975816,1.4382326119465625
5254,39,2021-07-25,2021-08-19,26,control,0,0.30584705,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,5254|39|2021-07-25,-0.0019329229602417786,1.4382326119465625
5608,39,2021-07-25,2021-08-19,26,control,0,0.28668353,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,5608|39|2021-07-25,-0.021096442960241768,1.4382326119465625
5862,39,2021-07-25,2021-08-19,26,control,0,0.52211845,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,5862|39|2021-07-25,0.21433847703975822,1.4382326119465625
8394,39,2021-07-25,2021-08-19,26,control,0,0.9997454,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.3076923076923077,8394|39|2021-07-25,0.6919654270397582,1.4382326119465625
8597,39,2021-07-25,2021-08-19,26,control,0,0.03956824,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,8597|39|2021-07-25,-0.2682117329602418,1.4382326119465625
9643,39,2021-07-25,2021-08-19,26,control,0,0.7367397,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.15384615384615385,9643|39|2021-07-25,0.4289597270397582,1.4382326119465625
9955,39,2021-07-25,2021-08-19,26,treatment,1,0.90179086,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.07692307692307693,9955|39|2021-07-25,0.5940108870397582,1.4382326119465625
10264,39,2021-07-25,2021-08-19,26,control,0,0.32136008,0,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.0,10264|39|2021-07-25,0.013580107039758205,1.4382326119465625
10564,39,2021-07-25,2021-08-19,26,control,0,0.8751211,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.19230769230769232,10564|39|2021-07-25,0.5673411270397581,1.4382326119465625
11054,39,2021-07-25,2021-08-19,26,treatment,1,0.5101131,1,dept_39_closure_2021-07-25,2021-04-12,2021-04,-4,0,0.038461538461538464,11054|39|2021-07-25,0.2023331270397582,1.4382326119465625
