spec,term,n,r2_within,coef,se,pvalue
binary_collapsed,post_X_treated,179432,0.019803545987734483,-0.0006634941874766616,0.0007168122182481255,0.3546495908956695
binary_collapsed,post_X_disp,179432,0.019803545987734483,-0.037076517745794624,0.0012227198952253346,0.0
binary_collapsed,post_X_treated_X_disp,179432,0.019803545987734483,0.004596209276367355,0.002674745922282833,0.08573563172967602
