spec,term,n,r2_within,coef,se,pvalue
score_collapsed,post_X_treated,99644,0.00021008022460611286,0.012084068125719848,0.008861436068520861,0.17268481668955005
score_collapsed,post_X_score,99644,0.00021008022460611286,-0.021426097263977366,0.009244217979721924,0.020469676653247726
score_collapsed,post_X_treated_X_score,99644,0.00021008022460611286,0.015634096897645704,0.02024491663672121,0.43997535406896526
