member_id,dept_id,closure_start,closure_end,closure_duration_days,group,treated,displacement_prob,disp_binary,closure_event_id,period_start,calendar_month,rel_t,post,n_purchases,event_fe_id,displacement_prob_centered,closure_length_std
317,5,2021-08-18,2021-08-31,14,treatment,1,0.01934543,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,317|5|2021-08-18,-0.2947729678817187,-0.46531532968034434
465,5,2021-08-18,2021-08-31,14,control,0,0.960154,1,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.14285714285714285,465|5|2021-08-18,0.6460356021182813,-0.46531532968034434
491,5,2021-08-18,2021-08-31,14,control,0,0.0029994836,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,491|5|2021-08-18,-0.3111189142817187,-0.46531532968034434
889,5,2021-08-18,2021-08-31,14,control,0,0.83365893,1,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.07142857142857142,889|5|2021-08-18,0.5195405321182813,-0.46531532968034434
1197,5,2021-08-18,2021-08-31,14,treatment,1,0.040377002,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,1197|5|2021-08-18,-0.2737413958817187,-0.46531532968034434
1457,5,2021-08-18,2021-08-31,14,control,0,0.6000563,1,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.14285714285714285,1457|5|2021-08-18,0.2859379021182813,-0.46531532968034434
1520,5,2021-08-18,2021-08-31,14,control,0,0.0026593062,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,1520|5|2021-08-18,-0.3114590916817187,-0.46531532968034434
1531,5,2021-08-18,2021-08-31,14,control,0,0.21862523,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,1531|5|2021-08-18,-0.09549316788171869,-0.46531532968034434
1596,5,2021-08-18,2021-08-31,14,control,0,0.22948976,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.07142857142857142,1596|5|2021-08-18,-0.0846286378817187,-0.46531532968034434
2247,5,2021-08-18,2021-08-31,14,control,0,0.9638449,1,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.14285714285714285,2247|5|2021-08-18,0.6497265021182813,-0.46531532968034434
2725,5,2021-08-18,2021-08-31,14,control,0,0.35885876,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.07142857142857142,2725|5|2021-08-18,0.04474036211828131,-0.46531532968034434
2832,5,2021-08-18,2021-08-31,14,control,0,0.004244597,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,2832|5|2021-08-18,-0.3098738008817187,-0.46531532968034434
3284,5,2021-08-18,2021-08-31,14,control,0,0.10787873,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,3284|5|2021-08-18,-0.20623966788171869,-0.46531532968034434
3433,5,2021-08-18,2021-08-31,14,control,0,0.08563248,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.14285714285714285,3433|5|2021-08-18,-0.22848591788171868,-0.46531532968034434
3690,5,2021-08-18,2021-08-31,14,control,0,0.013299667,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,3690|5|2021-08-18,-0.3008187308817187,-0.46531532968034434
3929,5,2021-08-18,2021-08-31,14,control,0,0.53128225,1,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.14285714285714285,3929|5|2021-08-18,0.21716385211828126,-0.46531532968034434
4499,5,2021-08-18,2021-08-31,14,treatment,1,0.12884215,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.14285714285714285,4499|5|2021-08-18,-0.1852762478817187,-0.46531532968034434
4626,5,2021-08-18,2021-08-31,14,control,0,0.5984713,1,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,4626|5|2021-08-18,0.28435290211828135,-0.46531532968034434
5261,5,2021-08-18,2021-08-31,14,control,0,0.54869425,1,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.14285714285714285,5261|5|2021-08-18,0.23457585211828136,-0.46531532968034434
5967,5,2021-08-18,2021-08-31,14,treatment,1,0.02615443,0,dept_5_closure_2021-08-18,2021-06-23,2021-06,-4,0,0.0,5967|5|2021-08-18,-0.2879639678817187,-0.46531532968034434
