spec,term,n,r2_within,coef,se,pvalue,outcome,sample
binary_collapsed,post_X_treated,99644,0.0005383592916476942,0.03128997863629194,0.0119974584557237,0.009111742764409403,variety_seeking,full
binary_collapsed,post_X_disp,99644,0.0005383592916476942,0.03808424456370081,0.006389789075648785,2.5558606342457324e-09,variety_seeking,full
binary_collapsed,post_X_treated_X_disp,99644,0.0005383592916476942,-0.04148857892971744,0.014500816679155088,0.004225216139152499,variety_seeking,full
binary_collapsed,post_X_treated,97073,0.0005822779005072443,0.03346196236791979,0.012433771924014058,0.007124385192076588,variety_seeking,exclude_treated_cross_store
binary_collapsed,post_X_disp,97073,0.0005822779005072443,0.03798386238511789,0.006391721502030569,2.8448245981138598e-09,variety_seeking,exclude_treated_cross_store
binary_collapsed,post_X_treated_X_disp,97073,0.0005822779005072443,-0.03224798344395316,0.015344484363881737,0.03559914286841992,variety_seeking,exclude_treated_cross_store
binary_collapsed,post_X_treated,83461,0.0007497350810636849,0.006959335488795939,0.03786890504653693,0.8541923452254896,variety_seeking,only_treated_cross_store
binary_collapsed,post_X_disp,83461,0.0007497350810636849,0.03833443029374252,0.006399764431422993,2.1355206492046364e-09,variety_seeking,only_treated_cross_store
binary_collapsed,post_X_treated_X_disp,83461,0.0007497350810636849,-0.06611129471937792,0.041006483100470566,0.10693118492927267,variety_seeking,only_treated_cross_store
